shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy
9,969446827;0;31;1;63,71357346
9,977573154;0;1;1;63,71357346
9,97757761;0;3;1;63,71357346
9,971266503;0;8;1;63,71357346
9,967246233;0;1;1;63,71357346
9,977568705;0;1;1;63,71357346
9,967988142;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977572083;0;1;1;63,71357346
9,977579922;0;1;1;63,71357346
9,971173598;0;1;1;63,71357346
9,977579922;0;10;1;63,71357346
9,977579923;0;1;1;63,71357346
9,968655522;0;1;1;63,71357346
9,968717864;0;1;1;63,71357346
9,977570883;0;1;1;63,71357346
9,964930272;0;11;1;63,71357346
9,965821669;0,155612554;6;1;63,71357346
9,977576474;0;1;1;63,71357346
9,977576793;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579922;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,970853652;0;1;1;63,71357346
9,971242061;0;1;1;63,71357346
9,971310585;0;1;1;63,71357346
9,977579923;0;2;1;63,71357346
9,970687656;0;1;1;63,71357346
9,97699727;1,210579095;26;1;63,71357346
9,992001053;2,36E-07;15;1;63,71357346
9,972343785;0;8;1;63,71357346
9,976742156;0,680229822;26;1;63,71357346
9,971872253;0;1;1;63,71357346
9,977572815;0;1;1;63,71357346
9,971652107;0;1;1;63,71357346
9,987365332;0,160282439;24;1;63,71357346
9,973889934;0;1;1;63,71357346
9,973336584;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579467;0;2;1;63,71357346
9,977578519;0;1;1;63,71357346
9,977579922;0;4;1;63,71357346
9,960090191;0,997649663;40;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977577532;0;1;1;63,71357346
9,974636282;0;1;1;63,71357346
9,972696475;0;1;1;63,71357346
9,972378834;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,971995646;0;1;1;63,71357346
9,970884187;0;1;1;63,71357346
9,972829622;0;1;1;63,71357346
9,971064992;0;1;1;63,71357346
9,977553258;0;1;1;63,71357346
9,972428607;0;8;1;63,71357346
9,971108716;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977564401;0;1;1;63,71357346
9,970873927;0;1;1;63,71357346
9,970689009;0;1;1;63,71357346
9,97001928;0;1;1;63,71357346
9,977579923;0;3;1;63,71357346
9,977577509;6,33E-07;16;1;63,71357346
9,977570614;0;1;1;63,71357346
9,971326204;0;1;1;63,71357346
9,957260488;0;1;1;63,71357346
9,971243096;0;1;1;63,71357346
9,971117585;0;1;1;63,71357346
9,977579681;0;2;1;63,71357346
9,977579922;0;1;1;63,71357346
9,970265217;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579921;0;1;1;63,71357346
9,971024094;0;1;1;63,71357346
9,971170991;0;1;1;63,71357346
9,977579922;0;1;1;63,71357346
9,971186437;0;1;1;63,71357346
9,977572841;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977575125;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977578055;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,972397775;2,137507462;28;1;63,71357346
9,965070987;0,038267435;35;1;63,71357346
9,977579923;0;9;1;63,71357346
9,97213832;0,170891791;45;1;63,71357346
9,972016733;0;1;1;63,71357346
9,977415841;0;1;1;63,71357346
9,97757832;0;1;1;63,71357346
9,967449587;0,244094096;39;1;63,71357346
9,977579923;0;1;1;63,71357346
9,970829952;0;1;1;63,71357346
9,985433603;3,146407837;28;1;63,71357346
9,977575795;0;1;1;63,71357346
9,971139332;0;1;1;63,71357346
9,964624749;2,46871555;50;1;63,71357346
9,962456572;0;9;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579922;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969508846;0,030491386;27;1;63,71357346
9,977579923;0;1;1;63,71357346
9,971112784;0;1;1;63,71357346
9,969406908;0;1;1;63,71357346
9,970046874;0;1;1;63,71357346
9,977579923;0;2;1;63,71357346
9,977574764;0;1;1;63,71357346
9,977579778;0;1;1;63,71357346
9,970737151;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579711;0;2;1;63,71357346
9,974550902;0;1;1;63,71357346
9,977571144;0;1;1;63,71357346
9,977579922;0;1;1;63,71357346
9,970930557;0;1;1;63,71357346
9,986220749;0;1;1;63,71357346
9,976963494;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977578315;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579501;0;2;1;63,71357346
9,977579707;0;1;1;63,71357346
9,948610993;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969667948;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,970004632;0,009136406;25;1;63,71357346
9,947542697;0,409943694;30;1;63,71357346
9,977574908;0;1;1;63,71357346
9,977579922;6,39E-10;31;1;63,71357346
9,977578625;0;1;1;63,71357346
9,972298566;0,546435685;50;1;63,71357346
9,974319382;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969798827;0;8;1;63,71357346
9,969800669;0;1;1;63,71357346
9,976891288;0;1;1;63,71357346
9,976895798;0;1;1;63,71357346
9,976953111;0;1;1;63,71357346
9,977020189;0;1;1;63,71357346
9,977572163;0;1;1;63,71357346
9,97757806;9,15E-12;22;1;63,71357346
9,977579923;0;1;1;63,71357346
9,987461723;0,233143835;12;1;63,71357346
9,966590495;0,011012295;1;1;63,71357346
9,97357317;0,289997261;39;1;63,71357346
9,969948771;0;1;1;63,71357346
9,977579922;1,82E-10;1;1;63,71357346
9,97682017;0,000761649;1;1;63,71357346
9,977576663;3,27E-06;1;1;63,71357346
9,971311764;1,012887985;1;1;63,71357346
9,965961463;0,04269254;50;1;63,71357346
9,976659999;0,000946404;1;1;63,71357346
9,961723508;0,015894248;1;1;63,71357346
9,97757992;1,64E-07;1;1;63,71357346
9,962668579;0,037312602;23;1;63,71357346
9,977579922;5,56E-11;2;1;63,71357346
9,976959802;0,00062336;1;1;63,71357346
9,977563356;1,54E-05;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;9,11E-12;1;1;63,71357346
9,960714757;0,016903062;1;1;63,71357346
9,976958835;0,000622483;3;1;63,71357346
9,977579923;2,04E-11;1;1;63,71357346
9,977862672;0,097355096;49;1;63,71357346
9,976917762;0,000664043;1;1;63,71357346
9,969544069;0,008053921;1;1;63,71357346
9,977579923;3,36E-14;1;1;63,71357346
9,970545408;0,518246046;12;1;63,71357346
9,977578822;1,10E-06;1;1;63,71357346
9,977579922;1,05E-10;4;1;63,71357346
9,977579921;1,95E-09;1;1;63,71357346
9,977577715;2,21E-06;1;1;63,71357346
9,968923064;0,314019675;1;1;63,71357346
9,96942167;0,008176585;1;1;63,71357346
9,967741784;1,07E-08;29;1;63,71357346
9,976660283;0,000921706;8;1;63,71357346
9,971031833;0,047140813;1;1;63,71357346
9,976877745;0,000703755;11;1;63,71357346
9,977578419;1,51E-06;2;1;63,71357346
9,977579923;0;1;1;63,71357346
9,976753635;0,000829295;1;1;63,71357346
9,977578083;1,84E-06;1;1;63,71357346
9,977577991;1,94E-06;1;1;63,71357346
9,973256596;0,345949382;37;1;63,71357346
9,977579922;1,67E-12;2;1;63,71357346
9,95996184;0,020710146;47;1;63,71357346
9,976800754;0,00078092;1;1;63,71357346
9,976723507;0,00085834;1;1;63,71357346
9,977578979;9,45E-07;1;1;63,71357346
9,976821488;0,000760139;1;1;63,71357346
9,977579923;0;7;1;63,71357346
9,977579923;4,99E-13;1;1;63,71357346
9,967237191;1,148939829;50;1;63,71357346
9,977579923;2,11E-15;1;1;63,71357346
9,976801372;0,000781612;1;1;63,71357346
9,977579496;4,27E-07;1;1;63,71357346
9,976728178;0,000854756;2;1;63,71357346
9,977579923;0;8;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579823;7,25E-08;2;1;63,71357346
9,977578116;1,81E-06;1;1;63,71357346
9,977579922;2,32E-10;1;1;63,71357346
9,976779413;0,00080255;1;1;63,71357346
9,97757507;4,86E-06;1;1;63,71357346
9,973517331;0,004071721;3;1;63,71357346
9,977577744;2,18E-06;1;1;63,71357346
9,976334393;0,001368563;1;1;63,71357346
9,977572681;7,26E-06;1;1;63,71357346
9,969657484;0,007941663;1;1;63,71357346
9,970212247;0,007384231;1;1;63,71357346
9,976758099;0,00082402;1;1;63,71357346
9,977579923;4,49E-11;1;1;63,71357346
9,969097444;1,913097041;35;1;63,71357346
9,956324347;0,021303338;1;1;63,71357346
9,97757286;7,08E-06;1;1;63,71357346
9,976808159;0,000775903;1;1;63,71357346
9,976751731;0,000830515;1;1;63,71357346
9,975468306;0,002118647;1;1;63,71357346
9,977577862;2,07E-06;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,976788642;0,000793511;2;1;63,71357346
9,976047972;0,001535394;8;1;63,71357346
9,977578035;1,89E-06;1;1;63,71357346
9,970322377;0,007274438;1;1;63,71357346
9,97029888;0,007297404;1;1;63,71357346
9,977564232;1,57E-05;20;1;63,71357346
9,973594805;1,112255329;2;1;63,71357346
9,976759973;0,000821794;1;1;63,71357346
9,976796377;0,000785789;1;1;63,71357346
9,976802056;0,00078209;1;1;63,71357346
9,977496819;7,79E-05;1;1;63,71357346
9,977579923;3,40E-12;1;1;63,71357346
9,97757812;1,81E-06;1;1;63,71357346
9,976819886;0,000761744;1;1;63,71357346
9,977571748;8,15E-06;1;1;63,71357346
9,977579922;1,11E-10;1;1;63,71357346
9,977577756;2,17E-06;1;1;63,71357346
9,977579923;0;2;1;63,71357346
9,977576598;3,33E-06;1;1;63,71357346
9,977567994;1,18E-05;1;1;63,71357346
9,95499182;0,027958925;1;1;63,71357346
9,977579923;0;31;1;63,71357346
9,975382322;0,003606473;1;1;63,71357346
9,977574592;5,34E-06;2;1;63,71357346
9,977579923;1,21E-14;20;1;63,71357346
9,977435959;0,000131992;1;1;63,71357346
9,975650397;0,484436631;13;1;63,71357346
9,977579923;1,00E-11;1;1;63,71357346
9,976774311;0,000807899;1;1;63,71357346
9,97672242;0,000868864;1;1;63,71357346
9,976805957;0,000778368;2;1;63,71357346
9,970850004;0,1651526;11;1;63,71357346
9,970873902;0,4248966;48;1;63,71357346
9,976849101;0,000732464;1;1;63,71357346
9,976782922;0,000798791;1;1;63,71357346
9,977578579;1,35E-06;1;1;63,71357346
9,970334158;0,212486234;27;1;63,71357346
9,97686733;0,000714195;1;1;63,71357346
9,959041787;0,3087421;13;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;1,57E-12;1;1;63,71357346
9,958516942;1,078454225;22;1;63,71357346
9,971908603;0,024454508;1;1;63,71357346
9,954768018;0,022863164;1;1;63,71357346
9,977575777;3,98E-06;1;1;63,71357346
9,976898988;0,000687671;1;1;63,71357346
9,977579878;4,09E-08;4;1;63,71357346
9,976836139;0,000745455;10;1;63,71357346
9,97696817;0,00061313;1;1;63,71357346
9,976813923;0,000767724;1;1;63,71357346
9,991059583;1,136375442;43;1;63,71357346
9,977572767;7,17E-06;1;1;63,71357346
9,977579922;2,26E-10;1;1;63,71357346
9,977577669;2,24E-06;1;1;63,71357346
9,977579167;7,57E-07;1;1;63,71357346
9,973044979;0,611114919;3;1;63,71357346
9,970573892;0,148008695;3;1;63,71357346
9,977574875;5,05E-06;1;1;63,71357346
9,977578213;1,71E-06;1;1;63,71357346
9,960916098;0,016971852;46;1;63,71357346
9,975236432;2,785716738;21;1;63,71357346
9,977579917;3,56E-09;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,970324353;0,007273833;1;1;63,71357346
9,976782313;0,000799837;1;1;63,71357346
9,97757991;8,82E-08;1;1;63,71357346
9,96149404;0,401622359;37;1;63,71357346
9,97757626;3,67E-06;1;1;63,71357346
9,977578258;1,67E-06;1;1;63,71357346
9,970330927;0,007265284;1;1;63,71357346
9,97757992;3,05E-09;1;1;63,71357346
9,977579923;2,79E-13;1;1;63,71357346
9,970296098;0,199295699;1;1;63,71357346
9,971850978;0,507680475;24;1;63,71357346
9,977579923;1,25E-11;1;1;63,71357346
9,977579922;2,52E-10;1;1;63,71357346
9,976622766;0,000959631;1;1;63,71357346
9,977579923;0;20;1;63,71357346
9,977579923;0;1;1;63,71357346
9,953886567;0,023747179;1;1;63,71357346
9,953274282;0,024360608;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977573257;6,24E-06;1;1;63,71357346
9,96621574;0,920059268;15;1;63,71357346
9,976772521;0,000809621;1;1;63,71357346
9,970254948;0,007341482;1;1;63,71357346
9,970260294;0,007336077;1;1;63,71357346
9,977579923;3,08E-12;1;1;63,71357346
9,977579923;3,47E-13;1;1;63,71357346
9,976751586;0,000830586;1;1;63,71357346
9,976769456;0,000814338;1;1;63,71357346
9,976775247;0,000806484;1;1;63,71357346
9,976767237;0,000814917;1;1;63,71357346
9,977577525;2,40E-06;1;1;63,71357346
9,976613424;0,00099928;1;1;63,71357346
9,970252187;0,007386911;1;1;63,71357346
9,988495346;0,225654365;17;1;63,71357346
9,977579922;1,73E-11;1;1;63,71357346
9,953556416;0,024077489;1;1;63,71357346
9,976738664;0,000845425;1;1;63,71357346
9,976711709;0,000870594;1;1;63,71357346
9,976083031;0,001936194;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;1,41E-13;1;1;63,71357346
9,977579923;2,51E-13;8;1;63,71357346
9,979497074;1,442241495;3;1;63,71357346
9,976729958;0,000854165;2;1;63,71357346
9,970204724;0,198740171;1;1;63,71357346
9,952667962;0,024972129;1;1;63,71357346
9,977576773;3,16E-06;1;1;63,71357346
9,977579923;2,79E-12;1;1;63,71357346
9,976790261;0,000791436;1;1;63,71357346
9,977566492;1,35E-05;20;1;63,71357346
9,977579917;0;1;1;63,71357346
9,97757957;3,53E-07;1;1;63,71357346
9,977578145;1,78E-06;1;1;63,71357346
9,977578986;9,38E-07;1;1;63,71357346
9,97757815;1,78E-06;20;1;63,71357346
9,952263137;0,025373674;1;1;63,71357346
9,970393497;0,58784808;7;1;63,71357346
9,952564736;0,025071397;1;1;63,71357346
9,977576885;3,04E-06;2;1;63,71357346
9,97688214;0,000699351;1;1;63,71357346
9,964179397;2,266079179;10;1;63,71357346
9,977579923;2,53E-13;1;1;63,71357346
9,971852046;0,337388367;19;1;63,71357346
9,976750304;0,000833726;1;1;63,71357346
9,976036149;0,002008008;1;1;63,71357346
9,977579922;3,05E-10;16;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977577703;2,22E-06;1;1;63,71357346
9,951848691;0,025789051;1;1;63,71357346
9,977579923;3,26E-12;1;1;63,71357346
9,95173502;0,025903026;1;1;63,71357346
9,951527113;0,026111352;13;1;63,71357346
9,976832374;0,000780032;1;1;63,71357346
9,977579922;9,44E-11;1;1;63,71357346
9,977578529;1,40E-06;1;1;63,71357346
9,970152561;0,35753178;30;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,976840128;0,000741458;1;1;63,71357346
9,976873404;0,000708107;1;1;63,71357346
9,976151377;0,001431756;9;1;63,71357346
9,972795416;1,214028131;43;1;63,71357346
9,96024967;2,332070436;17;1;63,71357346
9,977579029;8,96E-07;1;1;63,71357346
9,994450379;0,074799512;28;1;63,71357346
9,975278347;0,851267066;34;1;63,71357346
9,977574915;5,02E-06;1;1;63,71357346
9,976915899;0,000666944;4;1;63,71357346
9,9775131;6,70E-05;20;1;63,71357346
9,977545752;2,80E-05;1;1;63,71357346
9,977347633;0,00026465;1;1;63,71357346
9,977578339;1,59E-06;1;1;63,71357346
9,976714185;0,000878458;3;1;63,71357346
9,976799949;0,00078468;1;1;63,71357346
9,97674652;0,000898861;1;1;63,71357346
9,976806192;0,000775471;1;1;63,71357346
9,976817195;0,000795451;1;1;63,71357346
9,977579922;8,80E-11;1;1;63,71357346
9,977579923;5,73E-12;2;1;63,71357346
9,977579923;0;1;1;63,71357346
9,973101375;2,45774589;31;1;63,71357346
9,977578634;1,29E-06;4;1;63,71357346
9,970060578;0,197787648;1;1;63,71357346
9,977578107;1,82E-06;1;1;63,71357346
9,977579923;2,33E-12;2;1;63,71357346
9,977488722;9,14E-05;3;1;63,71357346
9,977579552;3,71E-07;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977570417;9,53E-06;1;1;63,71357346
9,977577209;2,72E-06;1;1;63,71357346
9,953777007;0,048667257;22;1;63,71357346
9,976789133;0,000792566;1;1;63,71357346
9,977579923;0;11;1;63,71357346
9,97757982;1,03E-07;20;1;63,71357346
9,975969364;0,002148146;1;1;63,71357346
9,969964016;0,007635318;1;1;63,71357346
9,973622439;3,975659255;15;1;63,71357346
9,984881434;7,92E-13;24;1;63,71357346
9,977579922;2,84E-11;8;1;63,71357346
9,976671121;0,000919936;1;1;63,71357346
9,97757906;8,64E-07;1;1;63,71357346
9,977579923;0;8;1;63,71357346
9,976807268;0,00077439;4;1;63,71357346
9,976631523;0,000950531;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579922;4,81E-11;1;1;63,71357346
9,969926649;0,007670521;1;1;63,71357346
9,977579923;1,54E-12;1;1;63,71357346
9,977576235;3,70E-06;1;1;63,71357346
9,977579923;5,04E-12;1;1;63,71357346
9,960388872;1,413490501;49;1;63,71357346
9,977578089;1,84E-06;1;1;63,71357346
9,970324138;1,231377402;25;1;63,71357346
9,977578652;1,27E-06;1;1;63,71357346
9,969991778;0,0076052;1;1;63,71357346
9,970440491;0,90703892;13;1;63,71357346
9,977579923;1,78E-11;2;1;63,71357346
9,977185849;0,001781856;1;1;63,71357346
9,977579922;9,37E-11;1;1;63,71357346
9,970008122;0,007591125;2;1;63,71357346
9,977579923;0;1;1;63,71357346
9,951160852;0,026478435;4;1;63,71357346
9,97011948;0,013741838;50;1;63,71357346
9,977577156;2,77E-06;1;1;63,71357346
9,976687992;0,000893936;1;1;63,71357346
9,977579923;2,62E-12;1;1;63,71357346
9,976592695;0,000998854;1;1;63,71357346
9,977576879;3,05E-06;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,978176104;0,444572392;3;1;63,71357346
9,977568088;1,19E-05;1;1;63,71357346
9,977576237;3,63E-06;1;1;63,71357346
9,976470056;0,001112796;1;1;63,71357346
9,977577356;2,57E-06;1;1;63,71357346
9,969824367;0,007773231;2;1;63,71357346
9,950529368;0,027111339;1;1;63,71357346
9,977579923;2,18E-15;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,976709348;0,000873075;1;1;63,71357346
9,969798604;0,007798921;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969810636;0,008396392;1;1;63,71357346
9,969926177;0,505422335;35;1;63,71357346
9,969787727;0,007868902;1;1;63,71357346
9,949112218;0,028532795;1;1;63,71357346
9,970792355;0,100999266;1;1;63,71357346
9,969669115;0,00792921;1;1;63,71357346
9,977579923;1,17E-14;3;1;63,71357346
9,977579923;2,66E-12;1;1;63,71357346
9,969668834;0,007928865;1;1;63,71357346
9,969701934;0,007909766;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,971912342;0,005692835;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,964933502;1,03E-10;45;1;63,71357346
9,976695916;0,000886535;1;1;63,71357346
9,977579923;6,25E-15;1;1;63,71357346
9,9484325;0,029212918;1;1;63,71357346
9,969560247;0,01207492;1;1;63,71357346
9,977289052;0,000291524;1;1;63,71357346
9,971477699;0,146041935;1;1;63,71357346
9,977579922;2,14E-10;1;1;63,71357346
9,947824682;0,029825144;1;1;63,71357346
9,977579923;1,25E-12;1;1;63,71357346
9,983841665;0,016158338;46;1;63,71357346
9,969470484;0,008127661;4;1;63,71357346
9,969496978;0,008116449;1;1;63,71357346
9,971950047;0,005642526;1;1;63,71357346
9,977576356;3,58E-06;2;1;63,71357346
9,975090163;0,004869663;20;1;63,71357346
9,977579923;0;1;1;63,71357346
9,970838032;0,093928858;20;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969525084;0,009752857;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,988876708;1,05E-06;1;1;63,71357346
9,977579923;1,72E-11;1;1;63,71357346
9,972730705;0,004860289;1;1;63,71357346
9,965385097;0,026922685;1;1;63,71357346
9,969405647;0,008213153;1;1;63,71357346
9,977579923;0;4;1;63,71357346
9,977565352;1,46E-05;1;1;63,71357346
9,972036743;0,005555635;1;1;63,71357346
9,969805923;0,007791469;1;1;63,71357346
9,973211582;2,852840198;37;1;63,71357346
9,969806545;0,007802332;1;1;63,71357346
9,974168424;0,003440174;1;1;63,71357346
9,977579622;3,01E-07;1;1;63,71357346
9,96984843;0,00774887;17;1;63,71357346
9,955763604;0,021865341;1;1;63,71357346
9,969757822;0,007970611;1;1;63,71357346
9,977579923;2,72E-13;2;1;63,71357346
9,978998971;7,92E-12;31;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;2,32E-12;1;1;63,71357346
9,969855419;0,007755968;1;1;63,71357346
9,977579404;5,19E-07;3;1;63,71357346
9,977579923;0;1;1;63,71357346
9,957422812;0,020202404;1;1;63,71357346
9,953228261;0,024407373;1;1;63,71357346
9,968847999;0,102004515;1;1;63,71357346
9,977577739;2,19E-06;1;1;63,71357346
9,969813867;0,007840187;1;1;63,71357346
9,977579922;5,23E-11;1;1;63,71357346
9,963113982;0,014498449;1;1;63,71357346
9,977579011;9,14E-07;1;1;63,71357346
9,972765581;1,063801656;1;1;63,71357346
9,977579923;0;4;1;63,71357346
9,972148672;0,319549588;46;1;63,71357346
9,97757416;5,78E-06;1;1;63,71357346
9,969203731;0,008395013;8;1;63,71357346
9,947557605;0,030089791;3;1;63,71357346
9,969802211;0,007797984;1;1;63,71357346
9,969798642;0,007798766;1;1;63,71357346
9,969225253;0,01565522;1;1;63,71357346
9,969769102;0,007831409;1;1;63,71357346
9,966438103;0,011173496;1;1;63,71357346
9,953054774;0,024580258;1;1;63,71357346
9,970256693;0,007345528;1;1;63,71357346
9,977577683;2,25E-06;1;1;63,71357346
9,962788936;0,014826361;1;1;63,71357346
9,969753214;0,007848952;1;1;63,71357346
9,954331685;0,522323757;9;1;63,71357346
9,969734096;0,025652249;2;1;63,71357346
9,977579923;2,74E-15;1;1;63,71357346
9,969921167;0,445649469;28;1;63,71357346
9,977579922;3,47E-11;1;1;63,71357346
9,977579923;9,62E-13;1;1;63,71357346
9,96975752;0,007841678;1;1;63,71357346
9,977539646;1,82E-05;1;1;63,71357346
9,977578957;9,67E-07;1;1;63,71357346
9,973243787;0,004345879;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,97348989;1,493023856;21;1;63,71357346
9,977579922;3,82E-11;1;1;63,71357346
9,967312988;0,012770798;1;1;63,71357346
9,969097179;0,386278619;42;1;63,71357346
9,965604124;0,012011892;1;1;63,71357346
9,977579923;3,68E-12;1;1;63,71357346
9,972694955;0,004897386;1;1;63,71357346
9,952989871;0,024645305;1;1;63,71357346
9,969396676;0,008201635;1;1;63,71357346
9,969587615;0,008010978;1;1;63,71357346
9,969256364;0,008345653;1;1;63,71357346
9,970940201;3,136695583;48;1;63,71357346
9,977579923;2,13E-14;1;1;63,71357346
9,969676987;0,007984554;1;1;63,71357346
9,977579922;5,98E-10;2;1;63,71357346
9,977579921;2,11E-09;1;1;63,71357346
9,977579923;7,54E-16;1;1;63,71357346
9,977578489;1,44E-06;1;1;63,71357346
9,974285964;0,00330136;2;1;63,71357346
9,977579923;1,55E-12;1;1;63,71357346
9,977579923;2,49E-11;1;1;63,71357346
9,977577895;2,11E-06;1;1;63,71357346
9,977579923;0;8;1;63,71357346
9,962114896;0,015499777;1;1;63,71357346
9,949650245;0,065491042;1;1;63,71357346
9,967602515;0,010117342;1;1;63,71357346
9,977579923;6,67E-12;1;1;63,71357346
9,971470783;0,006125074;1;1;63,71357346
9,960841965;0,016775569;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969264349;0,008334259;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,966380034;3,006302839;24;1;63,71357346
9,977579922;1,30E-10;1;1;63,71357346
9,977579923;8,46E-14;18;1;63,71357346
9,977579923;1,44E-12;1;1;63,71357346
9,969624051;0,00797382;1;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;0;11;1;63,71357346
9,977579923;1,19E-11;1;1;63,71357346
9,977579917;4,84E-09;2;1;63,71357346
9,977576106;3,83E-06;1;1;63,71357346
9,969424803;0,00847705;2;1;63,71357346
9,969216969;0,008460665;1;1;63,71357346
9,967525364;0,010082834;1;1;63,71357346
9,977574342;5,59E-06;1;1;63,71357346
9,964585646;0,013097861;1;1;63,71357346
9,977579922;0;2;1;63,71357346
9,969237228;0,009704429;1;1;63,71357346
9,96216371;0,117583768;50;1;63,71357346
9,957830116;0,019794185;1;1;63,71357346
9,963983057;0,013725371;8;1;63,71357346
9,955311232;0,022318729;20;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977579923;7,18E-13;1;1;63,71357346
9,965313455;0,012294481;1;1;63,71357346
9,963517875;0,748228186;1;1;63,71357346
9,969667708;0,007933392;1;1;63,71357346
9,977579922;7,27E-10;1;1;63,71357346
9,968817223;0,00878239;1;1;63,71357346
9,968968794;0,008989529;1;1;63,71357346
9,96918984;0,008413352;1;1;63,71357346
9,949014231;0,028630142;8;1;63,71357346
9,949662496;0,027980158;1;1;63,71357346
9,969600524;0,233258426;20;1;63,71357346
9,968744474;0,008859866;1;1;63,71357346
9,968670939;0,008929242;1;1;63,71357346
9,952113257;0,025524033;1;1;63,71357346
9,970611466;0,738519226;16;1;63,71357346
9,977579923;0;1;1;63,71357346
9,969745605;0,024401053;1;1;63,71357346
9,947008383;0,030642267;19;1;63,71357346
9,971275595;0,105844247;1;1;63,71357346
9,977579085;8,39E-07;20;1;63,71357346
9,969345098;0,078645124;1;1;63,71357346
9,96980072;0,214976626;1;1;63,71357346
9,977576248;3,33E-06;1;1;63,71357346
9,977579923;1,52E-12;1;1;63,71357346
9,971012334;0,00801275;13;1;63,71357346
9,962065821;0,015548961;1;1;63,71357346
9,970210871;0,007388132;2;1;63,71357346
9,977579923;0;1;1;63,71357346
9,977577939;1,99E-06;1;1;63,71357346
9,977579923;2,52E-12;1;1;63,71357346
9,977577989;1,93E-06;1;1;63,71357346
9,969755853;0,007844478;1;1;63,71357346
9,96374734;0,093798764;17;1;63,71357346
9,977577955;1,97E-06;1;1;63,71357346
9,977579922;7,39E-10;1;1;63,71357346
9,973796778;0,884615697;15;1;63,71357346
9,977579923;9,40E-12;1;1;63,71357346
9,977576378;3,55E-06;1;1;63,71357346
9,9764661;0,001126734;2;1;63,71357346
9,966218618;1,788807718;32;1;63,71357346
9,977573034;6,90E-06;1;1;63,71357346
9,963202914;0,224726639;46;1;63,71357346
9,977579923;1,18E-14;5;1;63,71357346
9,968551499;0,009069755;1;1;63,71357346
9,969932958;0,011401596;1;1;63,71357346
9,974669219;0,002918034;1;1;63,71357346
9,964715224;3,556039678;22;1;63,71357346
9,977579923;9,37E-14;1;1;63,71357346
9,977579923;4,22E-15;1;1;63,71357346
9,961861752;0,758682286;8;1;63,71357346
9,970114614;0,007484777;1;1;63,71357346
9,969780968;0,007874344;1;1;63,71357346
9,977576112;3,82E-06;1;1;63,71357346
9,977579923;1,33E-11;1;1;63,71357346
9,977579923;6,72E-13;1;1;63,71357346
9,977579132;7,92E-07;1;1;63,71357346
9,977036736;0,000544408;1;1;63,71357346
