trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
6417;71,66;32;5;1,109737809;0,5;0,392082522
6425;71,66;24;9;1,24482686;0,838523264;0,382095853
6455;71,66;33;6;1,265191636;0,5;0,387808774
6494;71,66;20;1;1,059156276;0,5;0,333679877
6741;71,66;29;5;0,973373632;0,5;0,452825184
6743;71,66;24;12;1,143222399;0,761190977;0,336121912
6830;71,66;46;5;0,981075755;0,742316305;0,448287592
6866;71,66;24;13;0,818414833;0,5;0,365401095
6941;71,66;24;17;0,866838305;0,5;0,353837394
6967;71,66;36;5;1,460741889;1,329660394;0,350496513
6996;71,66;41;11;1,194883745;0,768754444;0,37156442
7018;71,66;45;12;1,137900242;0,5;0,388296741
7155;71,66;24;16;0,81804876;0,5;0,340655992
7169;71,66;24;6;1,274859021;0,5;0,32132701
7310;71,66;46;6;0,685337997;0,5;0,369917739
7312;71,66;31;15;0,71108734;0,5;0,361443002
7358;71,66;45;7;1,748548954;0,5;0,3
7421;71,66;39;16;1,068960159;0,5;0,344736536
7439;71,66;40;8;1,323731615;0,5;0,384063988
7448;71,66;50;18;0,942617168;0,5;0,347776953
7483;71,66;24;9;1,02598064;0,5;0,389588309
7489;71,66;50;12;1,235383363;0,5;0,427720712
7540;71,66;33;6;2;0,5;0,3
7568;71,66;39;15;0,77242365;0,5;0,408870272
102;71,64;50;10;0,834000662;0,5;0,519399732
139;71,64;20;15;0,738540435;0,5;0,385598289
319;71,64;50;5;1,798059319;1,267038158;0,394339258
523;71,64;50;9;0,980413318;0,89507683;0,416510197
620;71,64;50;20;0,830370621;0,5;0,39714826
803;71,64;20;8;1,365062319;0,5;0,342555251
984;71,64;20;6;1,220157862;1,198056587;0,39715398
1306;71,64;20;10;0,706630984;0,5;0,388566656
1379;71,64;50;14;1,11601687;0,804949804;0,431128029
1407;71,64;50;17;1,205246664;0,5;0,343691461
1475;71,64;50;16;1,247253647;0,814232397;0,397131842
1612;71,64;50;4;0,765183769;0,5;0,3
1939;71,64;50;6;1,858386723;1,163955424;0,3
2014;71,64;50;8;1,226620828;1,089491458;0,370782163
2120;71,64;50;5;1,244707332;0,923367805;0,444186792
2234;71,64;34;6;1,793455504;0,5;0,3
2235;71,64;50;16;1,266428181;0,5;0,383797452
2261;71,64;20;16;0,68943158;0,5;0,4039448
2488;71,64;50;6;1,463286347;0,957380858;0,3
2495;71,64;35;8;1,095842987;0,785443144;0,396872061
2605;71,64;20;6;0,709006312;0,721200888;0,405305956
2617;71,64;50;8;1,154852125;0,5;0,3
2731;71,64;37;12;0,986057743;0,5;0,434710602
2759;71,64;35;8;1,243824428;0,5;0,384064836
2762;71,64;37;6;0,956341124;0,773487713;0,390366281
2814;71,64;37;10;1,692272542;0,5;0,3
2815;71,64;34;9;1,507554224;0,5;0,3
2960;71,64;50;5;0,729315744;0,5;0,437292922
2966;71,64;35;14;0,956506241;0,5;0,341785357
2979;71,64;40;12;1,574032784;0,5;0,3
3123;71,64;36;7;1,55348729;0,5;0,349507939
3138;71,64;37;10;1,265429621;0,783185322;0,405327255
3153;71,64;20;14;0,67102443;0,5;0,366617647
3160;71,64;35;18;0,946529391;0,5;0,408403289
3171;71,64;50;6;2;0,5;0,363492317
3192;71,64;40;6;1,055239245;0,5;0,348533816
3202;71,64;35;15;1,132338967;0,5;0,3
3209;71,64;38;14;1,432042496;0,5;0,3
3363;71,64;32;7;1,328693931;0,755143468;0,381174904
3392;71,64;34;7;1,724987492;0,748071802;0,373592534
3451;71,64;36;5;1,774321392;0,745499276;0,373684996
3486;71,64;28;6;1,580403206;0,710201925;0,329907705
3658;71,64;28;10;1,371098973;0,5;0,355504883
3769;71,64;50;11;1,009764799;0,5;0,3
3817;71,64;20;3;0,722339073;0,5;0,420631751
3823;71,64;50;17;1,058510831;0,712409437;0,361628114
3869;71,64;40;8;1,066035795;0,740330052;0,375166765
4396;71,64;27;6;1,856471948;0,781855565;0,3
4436;71,64;41;16;0,823542128;0,5;0,399056351
4487;71,64;28;17;0,780387627;0,5;0,398201197
4493;71,64;27;15;0,716939054;0,5;0,37192107
4496;71,64;32;8;0,896089143;0,5;0,452339904
4544;71,64;29;19;1,063389023;0,5;0,349842857
4580;71,64;32;9;1,351256063;0,5;0,340758704
4617;71,64;42;15;0,962983802;0,5;0,379805511
4675;71,64;27;20;0,981038176;0,5;0,34849999
4684;71,64;50;17;1,21267323;0,5;0,419662003
4702;71,64;32;11;1,302866135;0,5;0,3
4758;71,64;27;6;0,734348676;0,5;0,397802083
4808;71,64;27;20;0,774139914;0,5;0,396516926
4861;71,64;42;8;0,965053392;0,5;0,3
4905;71,64;43;14;0,684749151;0,5;0,400746154
4998;71,64;26;18;0,667796884;0,5;0,415411544
5069;71,64;30;7;1,390154655;0,5;0,3
5079;71,64;42;12;1,256034084;0,5;0,3
5332;71,64;41;7;0,962520369;0,5;0,3
5365;71,64;43;9;1,102111906;0,5;0,3
5393;71,64;44;16;0,693168548;0,5;0,430494435
5577;71,64;45;8;1,599892155;0,836374644;0,3
5723;71,64;33;10;1,472512004;0,5;0,3
5741;71,64;44;6;1,429101573;0,891171274;0,456807718
5775;71,64;42;11;1,382111127;1,010241981;0,402747441
5849;71,64;24;15;0,826585653;0,5;0,37381462
5872;71,64;40;13;0,855660257;0,5;0,340123284
6214;71,64;26;7;1,565041996;0,991478915;0,386669791
6315;71,64;25;7;0,740302528;0,5;0,354148951
6318;71,64;41;9;1,780744615;1,089942395;0,342070506
6363;71,64;40;6;1,00666353;0,791420882;0,344452661
6452;71,64;30;4;2;0,835349447;0,3
6532;71,64;40;10;0,830834407;0,5;0,364098387
6596;71,64;50;9;1,143791105;0,5;0,388180522
6677;71,64;33;11;0,713854404;0,5;0,421290661
6715;71,64;45;13;0,795184478;0,5;0,3984213
6724;71,64;25;14;1,534617909;0,82457581;0,35874258
6872;71,64;24;13;1,235552127;0,783076412;0,374869353
6907;71,64;45;4;1,202163381;0,890068958;0,344710676
6947;71,64;31;6;0,939027719;0,76786143;0,446658463
6962;71,64;26;7;0,920432685;0,5;0,3
7349;71,64;29;11;1,008035195;0,5;0,406250304
7374;71,64;43;10;1,526231262;0,82403522;0,35970489
7396;71,64;50;17;0,934637804;0,5;0,386124077
7406;71,64;31;4;1,565547534;0,5;0,3
7492;71,64;25;4;1,610429631;1,08043557;0,352204219
7494;71,64;39;18;1,051294545;0,5;0,34090036
95;71,62;50;8;1,157862768;0,5;0,485720965
233;71,62;20;5;1,513577009;0,5;0,366059823
367;71,62;20;8;0,983852535;0,5;0,3
566;71,62;50;6;1,362210374;0,5;0,483051213
621;71,62;20;20;0,650407984;0,5;0,371494512
642;71,62;50;5;1,125635936;0,5;0,487393018
688;71,62;38;5;1,267087194;0,741601963;0,38272171
744;71,62;20;2;0,909306865;0,5;0,358862885
756;71,62;50;11;2;0,730699573;0,356171947
807;71,62;50;18;1,238398209;0,5;0,379174105
900;71,62;50;10;2;0,754367441;0,3
1203;71,62;20;6;1,470619929;0,906185669;0,373351601
1252;71,62;50;14;0,977151361;0,673777468;0,358736059
1454;71,62;20;8;0,749105414;0,5;0,412963805
1517;71,62;50;16;0,936278658;0,709700418;0,382030034
1643;71,62;20;4;1,625977913;1,641086531;0,42221316
1729;71,62;20;2;1,201761855;0,843253401;0,340948945
1781;71,62;50;10;1,615544112;0,5;0,358201312
1849;71,62;50;7;0,682692249;0,5;0,434833401
1875;71,62;50;15;1,485018373;0,5;0,346731599
1888;71,62;50;13;1,52425893;0,777406114;0,359228462
1997;71,62;50;8;1,448823908;0,5;0,394573885
2161;71,62;50;9;0,611956442;0,5;0,403613767
2202;71,62;34;14;1,15539091;0,830577794;0,36964444
2227;71,62;50;8;2;1,227541275;0,372861971
2321;71,62;20;6;0,780410823;0,5;0,3
2456;71,62;50;4;1,021526432;1,053522205;0,43062992
2573;71,62;20;7;1,184576315;0,5;0,33671727
2581;71,62;50;14;1,474523293;0,5;0,3
2693;71,62;36;12;0,710589625;0,5;0,358813462
2783;71,62;38;14;0,984591255;0,5;0,422281973
2872;71,62;20;7;1,434156642;0,5;0,387012069
2963;71,62;50;17;0,749026659;0,5;0,378524741
3133;71,62;50;4;0,663783582;0,5;0,377385759
3200;71,62;20;7;0,784018429;0,765360958;0,388467376
3469;71,62;40;11;0,949670538;0,5;0,3345198
3522;71,62;20;9;0,735459378;0,5;0,425325577
3597;71,62;30;4;1,645441745;0,5;0,342097507
3598;71,62;20;4;1,812045575;0,5;0,3
3797;71,62;40;18;1,06842844;0,5;0,364224772
3995;71,62;50;10;1,480636315;0,843763204;0,409194713
4057;71,62;20;6;0,651777013;0,5;0,348585891
4078;71,62;50;4;0,751920674;0,5;0,478691222
4254;71,62;20;7;1,266466421;0,5;0,410693154
4294;71,62;20;3;1,612296665;0,5;0,367015437
4455;71,62;30;5;1,274331865;0,811695264;0,346189511
4560;71,62;50;3;0,951545236;0,5;0,3
4631;71,62;42;17;1,00119832;0,5;0,380830216
4707;71,62;29;10;1,420581345;0,84467552;0,372868746
4744;71,62;27;3;0,866868072;0,5;0,384504338
4748;71,62;41;9;1,527832333;0,824062625;0,392126901
4751;71,62;42;3;1,109413141;0,5;0,342216922
4837;71,62;44;12;0,99826611;0,5;0,408349715
4946;71,62;43;5;0,901448444;0,809824338;0,423798519
4981;71,62;43;6;1,397016861;0,5;0,446956486
4994;71,62;43;8;0,860931136;0,790441806;0,473341343
5003;71,62;42;3;1,04869291;1,058775741;0,447234545
5062;71,62;44;6;1,115531769;0,5;0,479108121
5138;71,62;27;20;0,99913497;0,825942712;0,395396812
5546;71,62;26;4;0,994919713;0,82468587;0,483251071
5587;71,62;28;11;1,462379246;0,5;0,3
5632;71,62;32;8;1,650649365;0,5;0,34908615
5854;71,62;25;13;1,397803802;0,971681303;0,418737651
5968;71,62;26;3;1,326610399;0,5;0,375035298
5998;71,62;43;11;1,576869531;0,5;0,3
6007;71,62;28;4;1,487071079;0,815282085;0,3
6148;71,62;43;14;1,308090164;0,5;0,40775676
6151;71,62;45;4;0,67098758;0,5;0,432494307
6159;71,62;23;12;1,386231467;0,5;0,363268405
6242;71,62;35;10;1,118853638;0,830006142;0,362159705
6322;71,62;25;8;1,14130299;0,743598091;0,341905367
6348;71,62;45;4;1,033196006;0,5;0,3
6501;71,62;31;4;0,949359995;0,5;0,47380589
6656;71,62;50;9;1,515709762;0,5;0,356586259
6837;71,62;43;14;1,620924992;0,5;0,368212754
6902;71,62;50;9;0,959039599;0,785134168;0,373968498
6921;71,62;25;6;0,605169467;0,5;0,426401058
6977;71,62;50;16;0,783458814;0,5;0,437575236
6978;71,62;45;6;2;0,5;0,351459433
7028;71,62;50;13;1,293148717;0,731436405;0,358368904
7048;71,62;50;13;0,826320322;0,5;0,448149121
7081;71,62;33;9;0,814177491;0,5;0,39668716
7158;71,62;40;17;1,04792492;0,811274547;0,382738446
7177;71,62;45;8;1,180655582;0,5;0,3
7285;71,62;41;4;0,778450858;0,5;0,429176065
7297;71,62;32;11;1,025338957;0,809583042;0,370263815
7361;71,62;26;8;1,008225025;0,772845747;0,340854078
7388;71,62;45;18;0,736197197;0,5;0,426029219
7418;71,62;20;11;1,047081823;0,5;0,3692838
7463;71,62;46;6;1,510991792;0,5;0,3
7477;71,62;33;7;0,766766529;0,5;0,351879103
7559;71,62;32;14;1,381350406;0,877851395;0,364061951
351;71,6;50;4;0,783396817;0,5;0,456309812
536;71,6;50;8;1,814014691;1,286595136;0,343023319
898;71,6;50;5;2;0,5;0,361355385
974;71,6;50;3;1,097418442;0,5;0,3
998;71,6;50;11;1,021379957;0,987147651;0,386804723
1137;71,6;50;10;1,189380874;0,5;0,345578587
1221;71,6;50;3;1,139248052;0,836262759;0,388271379
1304;71,6;50;8;1,02225602;0,5;0,3
1354;71,6;50;13;1,143810981;0,5;0,490477557
1504;71,6;50;12;1,034902587;0,5;0,488931985
1552;71,6;38;8;1,518166553;0,5;0,339293463
1649;71,6;20;4;1,735582258;0,867238666;0,339236318
1672;71,6;50;5;1,872405685;0,860652915;0,40946531
1684;71,6;50;3;1,140974845;0,5;0,37501135
1770;71,6;50;10;1,628009954;1,06888069;0,417883032
1814;71,6;50;5;1,868328339;0,802911081;0,3
1994;71,6;20;7;0,91640632;0,5;0,425256368
1998;71,6;50;9;1,67882779;0,5;0,336926445
2127;71,6;50;9;0,776097863;0,5;0,511538315
2136;71,6;50;14;1,554286216;0,5;0,364590935
2253;71,6;20;4;1,793848861;0,5;0,371297675
2431;71,6;50;10;0,725868044;0,76321275;0,411302167
2508;71,6;50;16;1,081540296;0,842704534;0,381270328
2749;71,6;36;11;1,056868938;0,5;0,394638712
2766;71,6;34;3;1,762169634;0,5;0,3
2833;71,6;35;14;1,48804783;0,704624601;0,338776331
2840;71,6;34;20;0,683634515;0,5;0,341661586
2917;71,6;36;8;1,834034528;0,5;0,351666384
2932;71,6;36;8;0,835683806;0,5;0,3
3010;71,6;35;9;0,80512349;0,5;0,337897126
3082;71,6;40;15;1,326861287;0,5;0,344740814
3106;71,6;50;12;0,761187977;0,5;0,435331541
3120;71,6;50;5;1,850656137;1,181720266;0,343094682
3148;71,6;35;7;0,999822892;0,5;0,42390228
3191;71,6;35;6;1,636537633;1,00277013;0,346711469
3315;71,6;50;5;1,402812699;0,791697346;0,3
3338;71,6;37;13;1,72086387;0,5;0,3
3346;71,6;37;6;2;0,5;0,3
3418;71,6;36;6;1,571935937;0,803818427;0,415926398
3421;71,6;35;9;1,195660063;0,5;0,3
3443;71,6;20;20;0,896265069;0,5;0,353925241
3876;71,6;37;11;1,363090363;0,5;0,408955452
3964;71,6;33;8;1,185813915;0,5;0,441213487
4026;71,6;39;12;0,705930048;0,5;0,449197409
4067;71,6;38;15;1,463947309;0,5;0,348902768
4094;71,6;50;3;1,264709037;0,5;0,3
4100;71,6;50;8;1,474009777;1,129800579;0,3
4109;71,6;40;10;1,572188005;0,5;0,352350129
4126;71,6;20;1;0,935405861;0,5;0,351748608
4172;71,6;41;13;1,062010099;0,5;0,388671321
4362;71,6;20;4;0,957006659;0,781243818;0,434247274
4434;71,6;30;8;1,727986054;0,5;0,3
4536;71,6;27;11;0,855520786;0,5;0,411229916
4569;71,6;27;8;0,767840753;0,5;0,352195987
4654;71,6;31;6;0,9315115;0,781205986;0,353802915
4709;71,6;27;13;0,690142633;0,5;0,402217556
4769;71,6;42;6;1,657740968;0,5;0,3
4813;71,6;43;19;1,163908576;0,5;0,337277367
4845;71,6;29;13;1,317403544;0,837040927;0,38398938
4848;71,6;43;8;1,209357089;1,140993585;0,404019042
4889;71,6;44;3;0,874210401;0,805479606;0,387643309
4899;71,6;26;16;0,988667873;0,5;0,3
4901;71,6;28;7;1,712068257;0,5;0,3
4907;71,6;43;20;0,869377843;0,5;0,331942796
4925;71,6;28;8;2;0,5;0,350904053
4986;71,6;43;8;1,236608274;0,5;0,472802161
5108;71,6;27;12;1,16921383;0,5;0,3
5169;71,6;43;15;0,680096631;0,5;0,403175645
5351;71,6;25;19;0,877619013;0,5;0,3
5434;71,6;26;7;1,625681948;0,5;0,362758304
5476;71,6;45;15;0,866220688;0,5;0,427585749
5532;71,6;44;8;1,473279097;0,5;0,3511413
5652;71,6;45;14;0,841910533;0,5;0,36869007
5678;71,6;25;7;0,830990308;0,5;0,33935062
5729;71,6;38;7;0,838835359;0,5;0,388023823
5735;71,6;26;8;0,869458704;0,777856657;0,371339311
5779;71,6;27;13;1,281810839;0,885607837;0,337297943
5837;71,6;34;16;1,170813121;0,5;0,351650733
5859;71,6;44;19;1,013465748;0,5;0,39808056
5916;71,6;39;6;1,451151378;0,5;0,3
6223;71,6;45;16;0,976605999;0,5;0,44320901
6594;71,6;31;8;1,836593431;0,5;0,345244139
6643;71,6;40;9;1,001892677;0,5;0,343681475
6663;71,6;26;9;1,490978692;0,75280596;0,341902859
6668;71,6;45;7;0,728983397;0,5;0,421611155
6719;71,6;32;6;1,384786852;1,008708131;0,378053444
6744;71,6;39;4;1,07836574;0,5;0,3
6762;71,6;39;7;1,277807725;0,925531959;0,44515599
6788;71,6;32;8;0,932859795;0,746065806;0,434252735
7006;71,6;31;18;0,83719118;0,5;0,395811716
7042;71,6;24;16;1,066230989;0,73709192;0,365330828
7054;71,6;39;13;1,247784639;0,5;0,3
7280;71,6;41;6;0,897023678;0,5;0,446018281
7313;71,6;50;12;1,193581909;0,5;0,352210133
7564;71,6;50;5;2;0,5;0,35387546
287;71,58;50;15;1,225871794;0,5;0,435175006
490;71,58;50;13;1,08572081;0,911527137;0,354213447
610;71,58;50;9;0,74129647;0,5;0,446349556
814;71,58;50;10;1,30300925;0,5;0,448093083
1097;71,58;50;8;1,843750035;0,5;0,41108208
1236;71,58;50;13;0,8547297;0,5;0,454756706
1237;71,58;37;15;0,656901617;0,5;0,348825978
1367;71,58;20;4;1,126127082;0,5;0,3
1512;71,58;50;11;1,582866113;0,5;0,3
1554;71,58;20;4;1,703802666;0,5;0,3
1656;71,58;35;13;1,354062619;0,5;0,346310295
1690;71,58;50;8;1,402298587;0,772355976;0,3
1852;71,58;20;9;0,838399966;0,5;0,412626541
1902;71,58;20;2;1,084564356;0,5;0,393892234
1936;71,58;20;8;1,09041588;0,5;0,410852456
2268;71,58;39;19;0,874074697;0,5;0,40844054
2385;71,58;32;17;0,997957667;0,5;0,358764615
2415;71,58;50;10;1,446809934;0,5;0,347454555
2455;71,58;50;11;0,636093801;0,5;0,40700794
2519;71,58;50;12;1,319388288;0,5;0,3
2587;71,58;50;8;0,791080354;0,5;0,331815824
2593;71,58;36;8;2;0,821958977;0,344759626
2674;71,58;36;10;1,899755087;0,733523315;0,339787579
2714;71,58;35;4;0,920067304;0,5;0,3
2748;71,58;35;14;1,445502709;0,5;0,394283525
2807;71,58;36;9;0,971199495;0,853286852;0,379852997
2818;71,58;34;4;1,561220921;0,5;0,3
2845;71,58;34;6;0,688559569;0,5;0,350565015
2862;71,58;36;20;1,118100365;0,749932992;0,329319572
2921;71,58;34;9;1,787139748;0,804910949;0,355511984
2967;71,58;36;6;1,82778084;0,5;0,404236612
3030;71,58;50;10;2;1,05191302;0,331934331
3032;71,58;20;7;1,192952958;0,869273395;0,387622935
3061;71,58;38;12;1,236438229;0,5;0,421079159
3074;71,58;34;7;0,624995105;0,5;0,374987944
3170;71,58;37;8;1,283699583;1,032099011;0,433244532
3180;71,58;34;15;0,843262584;0,5;0,362121433
3197;71,58;35;11;1,23493216;0,5;0,35811508
3303;71,58;50;5;2;0,832381194;0,3
3356;71,58;33;10;0,759412144;0,5;0,345086968
3437;71,58;40;10;0,963806904;0,750021195;0,381855588
3575;71,58;20;1;1,335942393;0,887553667;0,361037603
3617;71,58;50;12;0,748624108;0,5;0,33982095
3649;71,58;40;13;1,267480901;0,748175966;0,349911278
3686;71,58;50;16;1,280104981;0,5;0,345946853
3707;71,58;50;8;0,90819774;0,5;0,478528918
3767;71,58;50;20;0,969612042;0,5;0,370094761
3796;71,58;20;20;0,689276607;0,5;0,350577997
3856;71,58;29;8;1,405304588;0,75086488;0,370136842
4054;71,58;37;18;1,304530698;0,5;0,3
4279;71,58;50;15;0,958334787;0,806099352;0,367095502
4578;71,58;43;10;0,95708991;0,5;0,437293546
4616;71,58;29;5;0,990516487;0,5;0,3
4689;71,58;50;10;0,875325861;0,5;0,3
4693;71,58;27;7;1,097799887;0,5;0,3
4697;71,58;50;12;1,547124543;0,5;0,3
4732;71,58;27;15;0,933496293;0,5;0,342219051
4737;71,58;30;8;1,279429209;1,293342597;0,394326311
4759;71,58;28;6;1,092698143;0,848790653;0,413632975
4883;71,58;26;18;0,830915117;0,5;0,338224392
4920;71,58;26;1;0,70694273;0,5;0,349358952
4954;71,58;43;4;1,303484064;1,121077111;0,371864363
4955;71,58;26;4;0,624513529;0,5;0,430833146
4982;71,58;43;3;1,18406165;0,5;0,438746011
5031;71,58;28;11;1,224104337;0,918994235;0,343792216
5094;71,58;26;4;1,505405031;1,318529761;0,412942786
5124;71,58;27;6;1,457050478;1,186519681;0,389821324
5185;71,58;26;7;0,715205118;0,5;0,410189604
5199;71,58;43;8;1,455843887;0,5;0,416734335
5269;71,58;27;8;1,781303226;0,5;0,3
5356;71,58;42;12;1,392160089;0,5;0,400055623
5419;71,58;43;5;1,667204366;0,5;0,433543386
5440;71,58;27;9;1,445847723;1,124157081;0,361126948
5553;71,58;44;16;1,121862125;0,5;0,358614177
5669;71,58;43;4;1,641285169;0,5;0,400728301
5691;71,58;26;9;1,146013619;0,5;0,3
5718;71,58;44;10;1,199100567;0,5;0,387887589
5792;71,58;38;4;1,555598638;0,854187126;0,371408596
5807;71,58;39;7;1,309111561;0,763990679;0,373150775
5922;71,58;33;6;1,58868709;0,5;0,371031786
6144;71,58;32;4;0,835591848;0,5;0,394529774
6356;71,58;28;4;1,239927298;0,78943277;0,481081693
6429;71,58;25;10;0,646619928;0,5;0,353813038
6480;71,58;25;5;0,9092051;0,782387863;0,404101644
6488;71,58;34;18;1,026136141;0,5;0,354037079
6559;71,58;40;6;1,02615932;0,5;0,380869546
6735;71,58;35;4;1,42845019;0,5;0,340913362
6754;71,58;20;9;1,05735561;0,5;0,3547895
6778;71,58;44;10;0,831943094;0,832539146;0,410948856
6834;71,58;26;6;0,941060755;1,088340259;0,406602493
6904;71,58;25;8;1,157821584;1,311225213;0,394373375
6992;71,58;26;14;1,257867676;0,785279998;0,373253583
7086;71,58;36;14;1,556183672;0,5;0,350631738
7175;71,58;32;7;1,544401722;0,5;0,338893429
7204;71,58;45;8;1,361043898;0,817341097;0,406116721
7220;71,58;50;4;1,021163777;0,753258738;0,3
7289;71,58;26;4;0,973403119;0,709967838;0,350613989
7351;71,58;24;18;0,9295418;0,5;0,361946402
7376;71,58;50;13;1,067436878;0,5;0,3
7393;71,58;40;5;1,201969658;0,5;0,458240814
7486;71,58;41;17;0,809665877;0,5;0,362782343
7519;71,58;39;14;1,112470845;0,5;0,348843478
33;71,56;50;16;1,103163197;0,5;0,365251541
193;71,56;50;7;2;0,5;0,348884191
622;71,56;50;8;1,295972998;0,5;0,3
629;71,56;50;17;1,319584452;0,761975864;0,376866262
704;71,56;20;8;1,236807679;0,776015344;0,357167599
734;71,56;20;8;1,574880637;0,5;0,3
745;71,56;32;12;1,020705185;0,847060371;0,42858411
1274;71,56;20;3;1,171843259;0,5;0,428010788
1335;71,56;50;13;1,531763188;0,5;0,3
1689;71,56;50;11;1,196529459;0,5;0,424650682
1731;71,56;50;3;1,471074746;0,853434311;0,445276173
1777;71,56;20;7;1,000041201;0,5;0,3
1791;71,56;50;10;1,870289825;0,5;0,369505813
1807;71,56;50;16;1,405526248;0,5;0,3
1873;71,56;36;9;0,614869523;0,5;0,369646393
1910;71,56;20;3;1,532113137;1,055734612;0,418835397
1911;71,56;20;8;0,78914621;0,5;0,3
2007;71,56;20;8;0,988760906;0,732287269;0,352552064
2054;71,56;20;6;1,104847207;0,783870712;0,3
2094;71,56;50;3;0,912571372;0,5;0,3
2140;71,56;50;7;1,657435502;1,14279632;0,3
2418;71,56;50;4;1,429533852;0,5;0,3
2423;71,56;20;4;1,47282493;1,183461409;0,444362695
2433;71,56;50;4;1,744926531;0,5;0,380817699
2447;71,56;39;15;1,113427681;0,5;0,402022825
2470;71,56;50;6;2;1,192980649;0,336380551
2512;71,56;50;8;1,263200008;0,5;0,431028779
2644;71,56;34;12;1,648722108;1,095724961;0,342553256
2656;71,56;33;10;1,101051948;0,939912891;0,441842295
2668;71,56;38;18;1,244879634;0,5;0,339837066
2688;71,56;36;13;1,429313055;0,5;0,3
2700;71,56;35;8;1,263664071;1,046063919;0,362969634
2769;71,56;35;8;1,198459201;0,5;0,3
2828;71,56;36;5;1,769684007;0,5;0,339974199
2834;71,56;50;20;0,837700815;0,5;0,363356958
2853;71,56;39;10;1,049873304;0,5;0,3
2905;71,56;50;11;1,535879857;0,835586688;0,342510322
2909;71,56;31;10;1,757672617;0,5;0,361184323
2944;71,56;50;14;0,706330367;0,5;0,357590212
2998;71,56;36;11;0,861911572;0,5;0,441450908
3005;71,56;35;12;0,948580101;0,5;0,3
3087;71,56;35;12;1,289810656;0,5;0,3
3236;71,56;33;3;1,239555725;0,5;0,381430245
3253;71,56;20;1;1,211989127;0,5;0,386649588
3326;71,56;37;17;1,274016199;0,843164129;0,347497565
3329;71,56;38;11;1,13215274;0,5;0,449191151
3420;71,56;20;2;1,195905854;1,04611188;0,363449105
3431;71,56;31;12;0,813054617;0,5;0,393537544
3455;71,56;20;4;0,960262729;0,5;0,3
3508;71,56;20;14;0,936318641;0,5;0,347266074
3654;71,56;50;14;1,3477467;0,5;0,454361012
3676;71,56;20;18;0,829263329;0,5;0,356286895
3696;71,56;38;9;1,234208438;0,994478456;0,342958782
3706;71,56;28;8;1,770114817;0,831462159;0,365423313
3743;71,56;50;13;1,374480367;0,5;0,467654828
3770;71,56;32;15;1,134477935;0,5;0,351785471
3803;71,56;36;14;0,630605825;0,5;0,343093018
3868;71,56;33;19;0,811073596;0,5;0,359120404
4068;71,56;50;11;1,44177213;0,5;0,3
4283;71,56;20;12;0,954044675;0,5;0,3
4315;71,56;30;12;0,950903554;0,5;0,349856366
4376;71,56;32;14;0,768944817;0,836135937;0,371432255
4414;71,56;20;6;0,659379075;0,5;0,419961254
4495;71,56;41;4;1,423697015;0,76904252;0,359065916
4506;71,56;43;11;1,142736169;0,5;0,358109575
4508;71,56;40;16;1,230755281;0,5;0,3
4577;71,56;39;10;1,487091352;1,119668065;0,384188635
4581;71,56;42;5;1,452565938;0,5;0,344746078
4598;71,56;41;13;0,645415899;0,5;0,406190266
4816;71,56;32;5;1,808241007;0,845335673;0,3
5073;71,56;44;9;1,307269904;0,5;0,411136558
5164;71,56;26;4;1,323523934;0,5;0,481630907
5209;71,56;43;12;1,743998383;0,5;0,3
5286;71,56;27;11;1,144395756;0,5;0,3
5295;71,56;32;15;1,404903762;0,5;0,33145069
5495;71,56;44;17;0,72942746;0,5;0,372821738
5604;71,56;25;12;1,218668786;0,5;0,425558882
5610;71,56;28;2;1,222655484;0,5;0,328139996
5778;71,56;41;15;1,104336645;0,5;0,3
5913;71,56;26;5;1,15449832;0,777734092;0,456731166
5967;71,56;45;15;1,157055989;0,5;0,368759739
5977;71,56;26;14;0,816359624;0,791921839;0,395801
6000;71,56;23;12;1,203224716;0,815678185;0,388049688
6001;71,56;44;10;0,941165542;0,5;0,3
6160;71,56;25;15;1,000711575;0,5;0,414535443
6292;71,56;41;3;0,804496764;0,5;0,417792527
6358;71,56;44;18;0,901886521;0,5;0,40336824
6397;71,56;45;14;1,057108129;0,5;0,395056984
6470;71,56;25;7;0,791005275;0,766836531;0,410833994
6484;71,56;36;6;1,844643856;0,780812429;0,3
6509;71,56;40;4;1,339068233;0,807048376;0,452296473
6554;71,56;39;9;0,811322227;0,763008482;0,435914928
6592;71,56;20;7;0,907824279;0,5;0,3
6662;71,56;45;18;1,054191003;0,5;0,347836506
6670;71,56;30;9;1,182750619;0,5;0,3
6910;71,56;24;10;0,782281156;0,5;0,41032195
7189;71,56;39;5;1,124031387;0,728977481;0,344453599
7342;71,56;45;6;1,770617089;0,5;0,427452883
7356;71,56;24;16;1,199700494;0,5;0,350890746
7500;71,56;25;12;1,490229709;0,753682669;0,3403763
7538;71,56;20;7;1,263715766;0,5;0,346683922
45;71,54;32;9;1,147794928;0,5;0,359033222
122;71,54;50;7;1,583882984;1,063361311;0,378439575
151;71,54;20;20;0,890051301;0,5;0,3
299;71,54;50;18;0,908489332;0,5;0,384545021
421;71,54;37;7;1,842795865;0,5;0,3
431;71,54;20;12;1,252825668;0,5;0,400244397
981;71,54;50;5;1,801301814;0,5;0,418458178
