trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
5772;62,70;20;10;0,75;2,00;0,34
5780;62,70;50;5;1,03;1,34;0,30
5845;62,70;20;10;0,96;0,92;0,36
6030;62,70;50;11;0,50;0,94;0,43
6124;62,70;38;15;0,77;1,01;0,35
6188;62,70;39;10;0,81;2,00;0,45
6333;62,70;30;8;0,50;0,50;0,36
6682;62,70;32;1;0,75;0,96;0,30
6743;62,70;46;1;0,68;0,87;0,30
6745;62,70;24;6;0,93;2,00;0,30
6760;62,70;37;7;0,71;1,07;0,30
6837;62,70;34;15;0,89;2,00;0,34
6940;62,70;35;7;1,16;2,00;0,30
6954;62,70;20;1;1,29;1,57;0,30
6981;62,70;40;1;0,64;0,88;0,45
6998;62,70;50;13;0,75;2,00;0,30
7043;62,70;45;1;0,91;1,50;0,50
7574;62,70;50;12;0,50;1,03;0,36
7673;62,70;50;4;0,67;0,90;0,30
93;62,69;20;15;0,92;2,00;0,37
269;62,69;20;19;0,91;1,51;0,30
592;62,69;45;11;0,91;2,00;0,30
861;62,69;41;20;0,90;2,00;0,30
894;62,69;26;1;0,79;1,55;0,42
904;62,69;25;12;0,50;0,89;0,35
966;62,69;38;7;0,50;0,50;0,37
1026;62,69;43;5;0,76;1,05;0,44
1049;62,69;28;6;0,89;0,97;0,30
1056;62,69;31;28;0,70;1,56;0,36
1061;62,69;28;16;0,72;0,83;0,35
1787;62,69;30;22;0,84;2,00;0,35
1802;62,69;20;18;0,92;2,00;0,36
2074;62,69;45;1;1,19;0,97;0,37
2086;62,69;36;1;0,50;0,50;0,40
2114;62,69;46;3;1,12;2,00;0,44
2183;62,69;50;5;1,09;2,00;0,30
2506;62,69;50;15;0,90;2,00;0,30
2862;62,69;20;16;0,78;2,00;0,36
2989;62,69;44;9;1,11;1,44;0,30
3150;62,69;32;12;0,80;2,00;0,30
3220;62,69;35;14;0,77;2,00;0,44
3340;62,69;30;3;0,73;0,50;0,49
3354;62,69;50;13;0,72;2,00;0,38
3419;62,69;27;18;1,05;2,00;0,30
3526;62,69;32;24;0,74;1,26;0,38
3588;62,69;30;20;0,72;0,96;0,36
3875;62,69;50;14;0,68;1,30;0,42
4044;62,69;50;7;1,06;2,00;0,30
4083;62,69;20;14;0,65;0,97;0,35
4174;62,69;35;20;0,75;1,54;0,35
4202;62,69;41;7;0,60;1,11;0,38
4458;62,69;25;5;0,92;1,52;0,30
4589;62,69;44;1;0,57;1,50;0,41
4620;62,69;44;16;0,50;1,01;0,35
4650;62,69;31;17;0,67;1,00;0,36
4654;62,69;20;2;0,66;0,50;0,35
4867;62,69;20;11;1,00;1,56;0,35
4978;62,69;45;16;0,97;2,00;0,30
5217;62,69;33;5;0,91;1,56;0,46
5254;62,69;29;24;0,65;2,00;0,35
5285;62,69;20;3;0,78;2,00;0,36
5308;62,69;30;17;0,79;1,57;0,34
5470;62,69;24;16;0,89;1,62;0,38
5600;62,69;32;5;0,88;1,14;0,40
5885;62,69;25;19;0,87;2,00;0,40
5939;62,69;20;16;1,13;2,00;0,30
5949;62,69;24;15;0,86;1,60;0,30
6303;62,69;32;26;0,63;1,51;0,35
6326;62,69;40;3;0,91;1,02;0,41
6346;62,69;46;9;0,75;2,00;0,44
6356;62,69;45;1;0,50;0,95;0,43
6521;62,69;46;1;0,86;2,00;0,42
6616;62,69;24;16;0,65;0,97;0,34
6651;62,69;50;9;0,82;1,61;0,30
6712;62,69;34;20;0,82;2,00;0,30
6844;62,69;41;11;0,95;1,09;0,30
6888;62,69;30;3;0,77;1,03;0,46
6910;62,69;20;1;1,31;2,00;0,39
6920;62,69;20;4;0,50;0,50;0,36
6967;62,69;44;1;0,67;2,00;0,36
7051;62,69;29;10;0,50;0,88;0,42
7118;62,69;30;18;0,63;1,12;0,30
7214;62,69;30;4;0,94;1,63;0,49
7390;62,69;25;7;0,70;2,00;0,30
7603;62,69;42;16;0,83;1,55;0,39
7738;62,69;50;7;0,93;2,00;0,30
7741;62,69;46;20;0,67;1,18;0,35
7749;62,69;24;5;0,66;1,42;0,45
263;62,68;38;1;1,12;1,55;0,37
477;62,68;31;26;0,84;2,00;0,36
566;62,68;25;1;1,20;2,00;0,36
608;62,68;41;1;0,78;0,88;0,30
714;62,68;50;7;1,01;1,38;0,30
1022;62,68;40;5;0,91;1,52;0,46
1187;62,68;33;6;0,50;0,50;0,44
1200;62,68;50;5;0,93;1,69;0,30
1497;62,68;20;6;0,68;1,37;0,30
1527;62,68;46;3;1,00;1,60;0,43
1620;62,68;20;14;0,79;1,37;0,41
1678;62,68;20;17;0,65;1,60;0,36
1740;62,68;20;6;0,50;0,50;0,37
1771;62,68;20;16;0,71;1,23;0,30
1921;62,68;20;5;0,94;2,00;0,41
1938;62,68;20;19;0,87;1,53;0,35
2091;62,68;45;1;1,57;2,00;0,40
2321;62,68;50;15;0,80;2,00;0,34
2430;62,68;29;1;1,40;2,00;0,37
2536;62,68;24;15;0,63;1,18;0,30
2834;62,68;20;3;0,91;1,05;0,41
2902;62,68;34;16;1,00;2,00;0,30
2909;62,68;33;8;0,75;0,85;0,43
2945;62,68;29;3;0,92;2,00;0,30
3084;62,68;30;10;0,73;2,00;0,39
3142;62,68;44;11;1,14;2,00;0,34
3170;62,68;37;3;0,97;2,00;0,30
3235;62,68;20;12;0,64;1,05;0,43
3283;62,68;37;16;0,66;1,02;0,35
3400;62,68;50;3;0,92;2,00;0,47
3811;62,68;40;13;0,88;1,48;0,42
4059;62,68;29;3;1,19;2,00;0,40
4076;62,68;33;5;1,11;1,49;0,36
4126;62,68;26;3;0,50;1,06;0,44
4152;62,68;20;6;0,91;1,13;0,30
4211;62,68;41;5;1,17;2,00;0,36
4403;62,68;20;7;0,71;1,08;0,35
4423;62,68;20;4;0,97;2,00;0,30
4459;62,68;26;13;0,67;1,41;0,35
4710;62,68;35;8;1,21;2,00;0,34
4781;62,68;27;26;0,72;1,18;0,30
4985;62,68;45;9;1,04;2,00;0,36
5243;62,68;26;3;0,74;0,50;0,44
5245;62,68;46;11;0,61;1,47;0,41
5537;62,68;45;15;0,96;2,00;0,38
5572;62,68;46;1;1,42;2,00;0,44
5608;62,68;20;2;1,08;2,00;0,41
5611;62,68;50;13;0,70;1,52;0,35
5767;62,68;39;13;0,76;1,47;0,30
5891;62,68;30;23;0,66;1,59;0,36
6169;62,68;42;5;0,94;1,16;0,30
6200;62,68;45;8;0,79;2,00;0,30
6297;62,68;25;5;0,50;1,35;0,40
6312;62,68;29;2;0,85;1,10;0,30
6353;62,68;36;1;0,89;0,50;0,36
6399;62,68;37;9;0,97;1,50;0,41
6606;62,68;29;16;0,68;1,46;0,35
6650;62,68;36;1;0,74;2,00;0,37
6692;62,68;20;8;0,77;2,00;0,42
6768;62,68;50;4;0,67;0,50;0,35
6858;62,68;24;19;1,03;2,00;0,30
7074;62,68;20;3;0,64;0,94;0,36
7142;62,68;32;13;0,70;0,88;0,30
7834;62,68;42;17;0,73;1,13;0,35
7879;62,68;34;18;0,73;2,00;0,35
170;62,67;31;1;1,15;2,00;0,39
1179;62,67;20;18;1,09;2,00;0,30
1549;62,67;20;4;0,71;0,50;0,38
1835;62,67;36;13;0,81;2,00;0,30
1890;62,67;50;13;0,71;1,45;0,43
2073;62,67;29;10;0,76;0,98;0,45
2165;62,67;50;8;1,35;2,00;0,30
2169;62,67;44;9;0,81;1,48;0,30
2299;62,67;50;3;1,21;1,64;0,42
2303;62,67;44;21;0,68;1,44;0,35
2335;62,67;50;1;0,80;0,50;0,35
2393;62,67;41;9;1,03;2,00;0,30
3013;62,67;20;18;0,73;0,97;0,30
3026;62,67;41;13;1,00;1,27;0,30
3081;62,67;20;3;0,69;1,31;0,39
3233;62,67;26;8;0,50;0,96;0,48
3613;62,67;37;13;0,66;1,46;0,35
3678;62,67;50;11;0,50;1,12;0,39
3878;62,67;50;16;0,83;1,54;0,30
4068;62,67;24;8;0,82;2,00;0,30
4078;62,67;25;6;1,00;0,95;0,35
4324;62,67;27;3;0,89;2,00;0,42
4516;62,67;45;3;0,86;1,09;0,30
4556;62,67;50;9;1,09;2,00;0,34
4668;62,67;50;22;0,67;1,21;0,35
4814;62,67;27;8;1,03;1,20;0,36
4854;62,67;47;3;0,50;0,85;0,42
5090;62,67;20;17;0,77;1,52;0,41
5229;62,67;31;7;0,89;2,00;0,35
5265;62,67;35;5;0,50;0,50;0,44
5318;62,67;45;17;0,63;1,01;0,35
5404;62,67;39;5;0,50;0,50;0,36
5415;62,67;45;18;1,09;2,00;0,35
5567;62,67;20;17;0,70;1,07;0,35
5639;62,67;50;11;1,06;2,00;0,35
5678;62,67;45;12;0,65;2,00;0,37
5788;62,67;46;14;0,93;2,00;0,30
5803;62,67;29;5;0,50;0,50;0,36
5998;62,67;45;14;0,50;1,07;0,35
6120;62,67;20;7;0,76;2,00;0,30
6293;62,67;20;16;1,01;1,53;0,30
6354;62,67;46;1;1,23;1,51;0,38
6480;62,67;25;17;0,72;1,42;0,40
6701;62,67;20;3;0,84;1,56;0,39
6985;62,67;41;10;0,98;1,60;0,30
7019;62,67;34;14;0,89;1,16;0,36
7042;62,67;39;8;0,64;1,02;0,43
7266;62,67;24;2;0,75;0,86;0,30
7286;62,67;50;5;1,02;1,41;0,47
7412;62,67;42;3;1,07;1,19;0,36
7439;62,67;20;12;0,69;1,54;0,42
7482;62,67;31;12;0,88;1,03;0,36
7663;62,67;30;1;1,14;1,46;0,41
7742;62,67;24;1;1,16;2,00;0,30
7851;62,67;44;7;0,68;2,00;0,38
193;62,66;20;1;0,96;1,42;0,40
271;62,66;50;15;0,84;2,00;0,37
451;62,66;26;1;1,17;1,39;0,44
482;62,66;30;18;0,92;1,49;0,37
502;62,66;44;1;1,12;1,36;0,52
530;62,66;24;13;0,85;1,75;0,34
836;62,66;25;7;1,12;2,00;0,30
1556;62,66;50;5;0,93;2,00;0,48
1616;62,66;30;14;1,02;2,00;0,36
1660;62,66;37;15;0,50;1,07;0,35
2256;62,66;26;21;0,95;1,59;0,34
2342;62,66;50;1;0,50;0,88;0,38
2504;62,66;45;11;0,81;1,02;0,40
2513;62,66;32;4;1,14;2,00;0,35
2515;62,66;50;24;0,75;1,52;0,30
2518;62,66;50;1;1,36;1,42;0,30
2562;62,66;27;11;0,50;0,50;0,35
2585;62,66;37;18;0,94;2,00;0,30
2638;62,66;24;4;0,66;0,50;0,34
2951;62,66;20;3;0,70;0,50;0,35
3059;62,66;33;7;0,75;1,11;0,30
3154;62,66;20;15;0,77;1,30;0,35
3278;62,66;50;4;0,82;1,29;0,51
3331;62,66;20;17;0,96;1,51;0,30
3347;62,66;31;17;0,67;1,52;0,35
3443;62,66;24;3;0,50;0,50;0,43
3501;62,66;20;20;0,86;2,00;0,30
3838;62,66;45;18;0,80;1,62;0,30
4030;62,66;32;9;0,50;0,77;0,36
4128;62,66;20;2;0,50;0,50;0,39
4226;62,66;50;9;0,60;1,54;0,41
4380;62,66;20;22;0,89;2,00;0,35
4407;62,66;50;8;0,90;2,00;0,48
4550;62,66;27;3;0,62;0,95;0,39
4628;62,66;27;5;0,77;1,57;0,51
4908;62,66;20;3;0,66;0,85;0,41
5024;62,66;30;13;0,71;2,00;0,30
5154;62,66;39;1;0,96;0,92;0,36
5717;62,66;25;3;1,14;1,63;0,43
5742;62,66;20;5;0,65;1,44;0,43
5743;62,66;32;10;0,50;0,50;0,35
5880;62,66;39;14;0,65;2,00;0,36
6064;62,66;50;1;1,51;1,42;0,43
6098;62,66;50;16;1,00;2,00;0,35
6240;62,66;39;9;0,50;0,90;0,35
6348;62,66;46;12;0,64;0,99;0,45
6385;62,66;26;7;0,60;1,52;0,44
6479;62,66;31;4;0,66;0,50;0,44
6544;62,66;33;9;0,87;2,00;0,34
6556;62,66;34;13;0,72;1,54;0,35
6876;62,66;46;7;0,88;2,00;0,46
6974;62,66;25;3;0,95;1,51;0,30
7001;62,66;50;5;0,73;2,00;0,47
7003;62,66;29;22;1,08;2,00;0,30
7108;62,66;31;8;1,11;1,49;0,43
7181;62,66;24;9;1,05;2,00;0,35
7195;62,66;24;7;0,81;1,49;0,39
7261;62,66;20;1;0,79;0,50;0,36
7313;62,66;35;9;0,50;0,50;0,39
7464;62,66;24;21;0,95;2,00;0,30
7480;62,66;27;1;0,69;2,00;0,42
7564;62,66;35;17;1,02;2,00;0,35
7588;62,66;46;11;1,28;2,00;0,30
7611;62,66;32;16;0,77;2,00;0,34
7689;62,66;35;3;0,75;0,97;0,45
7908;62,66;20;4;0,89;0,50;0,50
7934;62,66;32;12;1,06;1,45;0,30
7;62,65;34;19;0,61;0,72;0,32
209;62,65;50;1;1,25;1,53;0,30
218;62,65;50;14;0,87;1,52;0,30
510;62,65;34;18;0,86;2,00;0,30
656;62,65;50;9;0,94;2,00;0,30
696;62,65;20;1;1,06;1,47;0,30
865;62,65;20;7;0,89;1,12;0,30
1636;62,65;28;5;0,93;2,00;0,46
1928;62,65;42;24;0,77;1,38;0,30
2163;62,65;50;1;1,44;2,00;0,49
2209;62,65;50;20;0,90;2,00;0,39
2382;62,65;34;4;0,62;1,03;0,50
2481;62,65;47;1;1,32;1,59;0,34
2505;62,65;36;4;0,71;0,50;0,48
2653;62,65;40;11;0,78;2,00;0,43
2875;62,65;32;7;1,02;1,59;0,30
3001;62,65;35;26;0,73;1,50;0,37
3292;62,65;50;13;0,90;2,00;0,30
3350;62,65;20;7;0,69;1,01;0,43
3360;62,65;43;9;0,84;2,00;0,30
3743;62,65;32;8;0,78;2,00;0,30
3757;62,65;25;12;0,50;0,99;0,41
4006;62,65;46;7;0,72;1,19;0,30
4110;62,65;40;23;0,75;1,57;0,35
4138;62,65;33;3;0,50;1,01;0,34
4162;62,65;50;8;1,12;1,44;0,36
4257;62,65;41;17;0,96;1,36;0,30
4376;62,65;47;5;1,08;1,29;0,30
4561;62,65;50;13;0,94;2,00;0,42
4611;62,65;26;17;0,80;2,00;0,40
4653;62,65;31;20;0,76;2,00;0,35
4837;62,65;50;5;0,75;1,05;0,30
5041;62,65;29;20;0,90;1,59;0,34
5045;62,65;30;3;0,50;0,50;0,41
5104;62,65;20;19;0,70;1,51;0,35
5177;62,65;30;25;0,78;1,26;0,34
5594;62,65;24;5;1,13;1,38;0,30
5658;62,65;29;20;1,03;2,00;0,30
6105;62,65;32;21;0,75;1,58;0,38
6122;62,65;26;25;0,80;2,00;0,35
6508;62,65;45;6;0,50;1,17;0,48
6518;62,65;32;1;1,32;2,00;0,42
6696;62,65;50;3;0,50;0,98;0,44
6984;62,65;24;9;0,77;2,00;0,30
7136;62,65;46;19;0,88;2,00;0,38
7469;62,65;20;3;1,24;2,00;0,30
7509;62,65;31;5;1,24;2,00;0,30
7628;62,65;50;10;1,11;2,00;0,35
7656;62,65;31;1;1,37;2,00;0,35
7701;62,65;33;13;1,13;2,00;0,36
7709;62,65;30;9;0,65;0,89;0,44
7721;62,65;36;3;0,71;2,00;0,48
7734;62,65;36;1;0,61;0,50;0,35
7813;62,65;31;25;0,64;1,00;0,35
7853;62,65;46;16;0,86;2,00;0,36
7866;62,65;24;4;1,01;2,00;0,30
190;62,64;50;1;1,30;1,31;0,40
202;62,64;50;1;0,88;1,18;0,48
584;62,64;39;1;0,68;2,00;0,41
601;62,64;20;20;0,65;1,41;0,30
756;62,64;43;1;1,45;1,49;0,41
762;62,64;34;19;0,99;2,00;0,35
789;62,64;40;1;0,65;0,50;0,49
810;62,64;39;11;0,86;1,51;0,30
822;62,64;20;9;0,74;2,00;0,40
918;62,64;50;7;0,60;1,13;0,44
938;62,64;37;7;0,74;2,00;0,41
1565;62,64;26;21;0,75;1,11;0,36
1643;62,64;20;15;1,01;1,47;0,30
1693;62,64;50;18;0,97;2,00;0,30
1783;62,64;20;1;0,88;0,50;0,39
1796;62,64;25;1;0,95;1,16;0,30
1815;62,64;20;5;0,79;1,42;0,48
1875;62,64;31;19;0,76;1,21;0,30
1929;62,64;33;11;0,50;0,96;0,37
2261;62,64;37;6;1,29;2,00;0,30
2434;62,64;44;20;0,77;2,00;0,34
2489;62,64;40;5;0,50;0,50;0,42
2566;62,64;50;5;0,80;1,58;0,30
2888;62,64;50;3;1,45;2,00;0,30
2936;62,64;50;11;1,03;2,00;0,41
3025;62,64;50;3;1,49;2,00;0,37
3207;62,64;50;5;0,64;0,50;0,34
3323;62,64;44;9;0,89;0,98;0,36
3336;62,64;33;7;1,07;2,00;0,30
3337;62,64;27;14;0,81;1,17;0,30
3491;62,64;33;22;0,69;2,00;0,35
3549;62,64;26;6;0,65;2,00;0,47
3802;62,64;44;11;0,87;1,23;0,30
4103;62,64;50;9;0,61;1,05;0,35
4251;62,64;25;2;0,50;0,50;0,35
4515;62,64;37;9;0,71;1,18;0,41
4932;62,64;35;4;0,82;2,00;0,30
5058;62,64;39;19;0,71;0,93;0,35
5232;62,64;26;5;0,63;2,00;0,40
5259;62,64;46;1;0,74;1,47;0,30
5275;62,64;24;25;0,76;1,65;0,33
5448;62,64;24;10;0,95;2,00;0,30
5482;62,64;30;14;0,76;1,53;0,33
5512;62,64;20;21;0,78;1,31;0,30
5640;62,64;20;19;1,00;2,00;0,34
5832;62,64;46;12;0,74;2,00;0,44
6162;62,64;50;1;0,94;0,50;0,45
6316;62,64;47;7;0,66;0,89;0,33
6319;62,64;32;13;0,66;1,04;0,42
6321;62,64;31;12;0,92;2,00;0,30
6377;62,64;26;19;0,76;2,00;0,30
6472;62,64;39;9;0,79;1,04;0,34
6674;62,64;20;14;1,11;1,18;0,30
6679;62,64;50;13;1,03;2,00;0,39
6788;62,64;25;12;1,05;2,00;0,36
6889;62,64;50;12;0,81;1,54;0,30
7077;62,64;41;14;0,92;2,00;0,35
7099;62,64;34;9;0,59;1,01;0,30
7323;62,64;20;8;0,71;1,46;0,48
7326;62,64;45;10;0,50;0,50;0,36
7372;62,64;50;17;0,65;1,10;0,36
7475;62,64;45;12;0,72;1,03;0,30
7523;62,64;47;13;0,83;2,00;0,36
7565;62,64;45;6;0,63;1,03;0,30
7646;62,64;35;10;1,12;1,45;0,30
7764;62,64;46;13;0,95;1,58;0,30
7913;62,64;25;2;1,50;2,00;0,35
24;62,63;20;1;0,75;1,07;0,38
239;62,63;36;1;0,86;0,50;0,42
843;62,63;28;12;0,70;2,00;0,36
862;62,63;50;1;1,02;2,00;0,47
1682;62,63;45;1;0,99;0,89;0,30
1784;62,63;20;18;0,75;2,00;0,30
1836;62,63;38;11;0,71;1,18;0,44
1907;62,63;50;14;0,90;2,00;0,38
2062;62,63;50;3;0,68;0,50;0,36
2225;62,63;32;9;0,94;1,48;0,42
2293;62,63;32;7;0,50;0,50;0,38
2373;62,63;44;1;0,70;0,50;0,52
2819;62,63;43;18;0,85;2,00;0,38
2907;62,63;50;17;0,89;2,00;0,30
2911;62,63;45;4;0,72;0,50;0,51
3125;62,63;47;5;1,27;1,52;0,37
3264;62,63;20;15;1,17;2,00;0,30
3280;62,63;50;20;0,70;1,52;0,37
3382;62,63;43;5;0,50;1,01;0,36
3754;62,63;31;10;0,66;1,03;0,30
4039;62,63;45;7;0,76;2,00;0,37
4095;62,63;20;8;0,50;0,50;0,39
4229;62,63;50;14;1,07;2,00;0,35
4266;62,63;41;6;0,50;0,50;0,38
4321;62,63;50;3;0,64;1,26;0,48
4457;62,63;35;23;0,87;2,00;0,36
4476;62,63;20;20;0,96;1,45;0,30
4582;62,63;31;6;0,50;1,47;0,40
4852;62,63;46;1;0,93;0,50;0,47
4870;62,63;20;1;1,12;1,26;0,30
4930;62,63;39;4;1,24;1,51;0,30
4936;62,63;24;5;0,84;2,00;0,46
4977;62,63;45;10;1,30;2,00;0,30
5001;62,63;20;4;0,73;1,43;0,30
5212;62,63;36;9;1,01;1,07;0,35
5456;62,63;34;3;0,96;2,00;0,35
5577;62,63;50;9;1,23;2,00;0,30
5865;62,63;50;7;0,92;2,00;0,45
5975;62,63;33;13;0,95;2,00;0,40
6044;62,63;29;5;0,71;1,13;0,30
6905;62,63;30;14;0,93;1,55;0,30
7113;62,63;40;5;1,15;2,00;0,30
7225;62,63;37;18;0,73;0,96;0,30
7280;62,63;41;6;0,50;0,98;0,40
7282;62,63;38;14;0,74;1,14;0,30
7370;62,63;40;13;0,86;2,00;0,30
7593;62,63;45;11;0,76;2,00;0,30
7659;62,63;20;9;1,23;2,00;0,30
7766;62,63;47;15;0,67;1,45;0,39
7799;62,63;40;19;0,94;2,00;0,35
210;62,62;38;15;0,86;2,00;0,38
655;62,62;50;1;0,50;0,50;0,46
773;62,62;46;1;1,31;2,00;0,49
785;62,62;46;17;0,68;1,41;0,34
880;62,62;33;1;1,24;2,00;0,34
936;62,62;26;6;0,63;1,10;0,48
1471;62,62;35;5;1,07;2,00;0,48
1646;62,62;28;12;0,79;0,93;0,30
1724;62,62;38;20;0,76;2,00;0,37
1800;62,62;45;7;1,06;2,00;0,30
1901;62,62;44;17;0,90;2,00;0,30
1973;62,62;42;3;0,95;1,59;0,48
2148;62,62;39;16;1,00;2,00;0,35
2210;62,62;20;6;0,83;0,50;0,35
2401;62,62;31;10;0,90;1,09;0,36
2656;62,62;50;6;0,50;0,50;0,41
2983;62,62;33;11;0,92;2,00;0,42
3343;62,62;27;7;0,97;2,00;0,43
3375;62,62;50;3;1,00;1,08;0,30
3535;62,62;44;5;1,28;2,00;0,30
3565;62,62;31;27;0,68;1,09;0,35
4170;62,62;45;3;1,30;2,00;0,37
4232;62,62;50;8;0,91;1,00;0,30
4348;62,62;37;9;0,88;2,00;0,30
4719;62,62;27;26;0,66;2,00;0,38
4748;62,62;50;8;0,84;1,00;0,46
5007;62,62;36;11;0,89;1,03;0,35
5102;62,62;37;19;0,76;2,00;0,34
5221;62,62;39;3;0,50;0,91;0,38
5516;62,62;45;19;0,70;1,55;0,35
5571;62,62;38;3;0,90;2,00;0,47
5718;62,62;44;18;0,90;2,00;0,44
5769;62,62;20;1;1,15;1,46;0,41
6050;62,62;50;19;0,91;2,00;0,35
6094;62,62;25;1;1,50;2,00;0,34
6134;62,62;23;3;0,82;1,53;0,49
6779;62,62;36;20;0,82;1,05;0,30
6819;62,62;37;5;0,93;1,00;0,44
6833;62,62;30;5;0,67;0,50;0,35
6868;62,62;34;2;0,64;1,38;0,38
6926;62,62;24;7;0,68;0,50;0,39
6969;62,62;30;17;0,85;1,19;0,30
7008;62,62;25;15;0,93;2,00;0,40
7083;62,62;26;1;1,54;2,00;0,30
7085;62,62;50;1;1,47;1,55;0,36
7184;62,62;50;13;1,03;2,00;0,30
7414;62,62;40;9;0,67;1,44;0,30
7635;62,62;25;1;0,50;0,50;0,46
7676;62,62;39;3;1,13;2,00;0,35
99;62,61;50;20;1,01;2,00;0,32
142;62,61;20;22;0,95;2,00;0,30
638;62,61;43;20;0,85;1,49;0,30
928;62,61;29;7;0,80;2,00;0,49
1679;62,61;44;23;0,99;2,00;0,30
1695;62,61;20;6;0,50;1,21;0,41
1781;62,61;33;4;0,91;1,07;0,48
1971;62,61;38;17;0,81;1,50;0,30
1996;62,61;20;9;0,61;0,88;0,40
2173;62,61;50;14;0,74;0,89;0,39
2193;62,61;32;5;0,73;2,00;0,37
2399;62,61;50;7;1,09;1,49;0,30
2405;62,61;40;4;1,01;2,00;0,46
2537;62,61;45;7;1,18;2,00;0,43
2879;62,61;43;9;0,64;2,00;0,41
2982;62,61;28;7;1,31;2,00;0,30
3017;62,61;50;17;0,94;2,00;0,37
3161;62,61;40;8;0,85;1,27;0,45
3288;62,61;29;24;0,89;2,00;0,35
3581;62,61;39;13;0,67;1,16;0,47
3615;62,61;20;15;1,03;1,55;0,36
3821;62,61;44;5;1,10;2,00;0,48
3833;62,61;20;4;0,50;1,02;0,38
4345;62,61;33;5;0,60;1,40;0,46
4347;62,61;46;15;0,68;1,24;0,30
4472;62,61;34;9;0,76;0,84;0,30
4768;62,61;44;9;0,90;1,09;0,30
4774;62,61;50;16;0,82;2,00;0,30
4958;62,61;41;7;0,50;0,92;0,44
5524;62,61;29;5;1,21;1,38;0,41
5672;62,61;45;9;0,64;1,30;0,30
5728;62,61;50;10;1,02;1,34;0,30
5794;62,61;45;4;1,47;1,50;0,40
5860;62,61;31;10;1,02;2,00;0,38
5877;62,61;40;7;1,09;2,00;0,37
6054;62,61;38;11;1,17;2,00;0,30
6075;62,61;50;9;0,73;2,00;0,49
6077;62,61;45;1;1,05;0,50;0,42
6087;62,61;28;3;1,15;1,56;0,34
6136;62,61;39;9;1,19;2,00;0,36
6221;62,61;45;13;0,65;0,83;0,34
6644;62,61;46;16;0,71;0,95;0,30
6775;62,61;50;15;0,67;1,01;0,35
6795;62,61;20;19;0,60;1,34;0,40
6946;62,61;35;4;0,85;1,49;0,30
7056;62,61;50;1;1,29;1,15;0,30
7183;62,61;35;1;0,78;2,00;0,45
7333;62,61;20;7;1,14;2,00;0,35
7479;62,61;20;1;1,06;2,00;0,36
165;62,60;32;19;1,13;2,00;0,30
168;62,60;26;11;1,00;2,00;0,30
183;62,60;42;1;0,50;0,50;0,38
222;62,60;35;1;1,06;1,34;0,47
909;62,60;50;8;0,50;0,50;0,38
1016;62,60;44;5;0,86;1,14;0,40
1505;62,60;26;24;0,76;2,00;0,39
1515;62,60;45;13;1,04;2,00;0,36
1597;62,60;44;15;0,82;2,00;0,34
1645;62,60;41;5;1,00;1,61;0,30
2032;62,60;27;1;0,68;1,21;0,30
2244;62,60;36;1;0,97;0,97;0,45
2423;62,60;29;1;1,02;1,53;0,47
2533;62,60;26;6;0,62;1,25;0,30
2651;62,60;20;1;1,07;2,00;0,36
2663;62,60;50;16;0,62;1,35;0,34
3019;62,60;26;13;1,00;2,00;0,30
3052;62,60;32;16;0,83;1,31;0,30
3301;62,60;25;14;1,06;2,00;0,37
3369;62,60;20;20;0,70;1,18;0,36
3750;62,60;44;3;0,62;2,00;0,39
3795;62,60;25;3;0,78;2,00;0,36
4161;62,60;39;5;0,66;1,17;0,30
4187;62,60;26;19;1,05;2,00;0,36
4430;62,60;20;3;1,18;2,00;0,35
4709;62,60;35;16;0,63;1,37;0,30
4726;62,60;45;5;0,70;0,50;0,37
4879;62,60;43;10;0,75;2,00;0,30
4885;62,60;50;3;0,50;0,50;0,35
4891;62,60;45;1;1,28;0,98;0,42
5013;62,60;34;11;1,07;2,00;0,36
5067;62,60;40;21;0,75;1,41;0,30
5073;62,60;26;22;0,87;2,00;0,39
5110;62,60;44;5;1,38;2,00;0,30
5218;62,60;45;24;0,50;1,03;0,35
5301;62,60;31;9;0,50;0,50;0,43
5884;62,60;40;1;1,18;1,14;0,42
5903;62,60;37;5;1,39;2,00;0,30
5952;62,60;39;19;0,50;0,94;0,37
5992;62,60;50;2;1,70;2,00;0,43
6107;62,60;24;9;0,84;1,50;0,30
7175;62,60;31;28;0,94;2,00;0,36
7311;62,60;46;1;1,49;2,00;0,47
7453;62,60;50;8;1,24;1,47;0,34
7589;62,60;30;5;0,50;0,50;0,42
7780;62,60;42;2;0,50;0,50;0,40
7893;62,60;24;10;1,12;2,00;0,30
185;62,59;50;1;1,40;1,53;0,49
540;62,59;42;11;1,17;1,64;0,30
612;62,59;27;1;1,38;1,20;0,39
783;62,59;37;1;0,82;2,00;0,47
1546;62,59;50;12;0,71;2,00;0,30
1600;62,59;50;5;0,50;1,01;0,38
1630;62,59;43;5;0,90;2,00;0,51
1721;62,59;37;14;1,16;2,00;0,30
1856;62,59;39;5;0,77;2,00;0,46
2233;62,59;45;1;0,50;0,93;0,48
2275;62,59;20;1;0,78;1,56;0,37
2522;62,59;20;4;0,50;1,00;0,44
2665;62,59;27;1;1,42;1,47;0,43
2869;62,59;42;18;0,50;1,43;0,38
2991;62,59;50;9;0,61;1,33;0,48
