tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy
0,403961883;1,048148041;2;12;20;52,27000046
0,4224652;0,69294014;1,317917392;10;32;52,27000046
0,42269231;0,920975462;2;15;35;52,27000046
0,479355435;0,997470818;1,386628071;3;36;52,27000046
0,351229524;1,020127113;1,50433858;10;50;52,27000046
0,489823874;0,999030213;1,52748902;5;50;52,27000046
0,379126733;0,978457709;0,862862815;10;50;52,27000046
0,448756316;1,222676066;2;14;50;52,27000046
0,414451879;1,329755526;1,454058034;4;28;52,27000046
0,418110172;1,022605327;2;21;43;52,27000046
0,378883972;1,548635106;2;4;50;52,27000046
0,467171948;1,029890287;2;3;40;52,27000046
0,386256032;0,868132632;2;14;43;52,27000046
0,471290113;0,805551176;1,090986978;3;44;52,27000046
0,420441567;1,538154393;2;7;45;52,27000046
0,381426882;1,289534154;1,023693641;5;50;52,27000046
0,360138291;0,978279098;1,464897619;7;25;52,27000046
0,458107226;0,985004789;2;18;27;52,27000046
0,371052473;0,747409931;1,084867404;13;36;52,27000046
0,482497361;0,929776597;0,5;9;33;52,27000046
0,44546133;0,672011221;0,5;11;26;52,27000046
0,422471325;0,9879697;2;14;31;52,27000046
0,356801763;1,482031904;2;10;43;52,27000046
0,47602219;1,004825866;0,966993512;11;44;52,27000046
0,431837919;2;2;4;35;52,27000046
0,486238593;1,345662903;1,506203665;10;44;52,27000046
0,47531234;1,32175805;1,173420798;9;32;52,27000046
0,333263037;1,053633665;1,392217602;8;31;52,27000046
0,422838735;0,954404166;0,5;10;44;52,27000046
0,387066326;0,756366016;1,436821692;11;26;52,27000046
0,361136394;1,312828637;2;7;30;52,27000046
0,368209571;0,778729795;1,52104002;4;44;52,27000046
0,407413232;0,74657216;1,057546849;12;39;52,27000046
0,410070408;0,67142099;0,5;9;25;52,27000046
0,410143428;1,754940016;2;6;39;52,27000046
0,349609846;1,542017148;2;7;50;52,27000046
0,333696449;1,032794409;2;4;50;52,27000046
0,440666798;0,89954196;0,5;6;26;52,27000046
0,388815557;1,014113823;2;12;45;52,27000046
0,461565555;1,785268251;2;8;45;52,27000046
0,380434833;0,939749741;1,425848033;18;46;52,27000046
0,467688157;1,391945747;2;7;24;52,27000046
0,41139352;1,483208286;2;3;25;52,27000046
0,404983868;1,788638803;2;7;50;52,27000046
0,414278891;0,759434323;0,5;7;38;52,27000046
0,376685072;0,714889841;1,205589081;7;31;52,27000046
0,433593299;1,751205802;1,443082019;8;34;52,27000046
0,414687973;1,216204562;1,098679135;9;20;52,27000046
0,363705138;1,21847689;1,478858208;9;33;52,25999832
0,40550221;0,912242527;2;12;50;52,25999832
0,370325463;0,961958665;1,446997791;9;43;52,25999832
0,414214583;1,17121762;2;16;50;52,25999832
0,486908611;1,266334391;2;11;32;52,25999832
0,497060008;1,531197222;1,267583302;10;40;52,25999832
0,416109124;1,796976917;2;5;35;52,25999832
0,410803772;1,080009546;1,305343748;16;50;52,25999832
0,460079926;1,262995198;1,379473509;5;50;52,25999832
0,376646276;1,523201474;1,537680721;8;44;52,25999832
0,427482764;0,679924188;1,111239924;10;44;52,25999832
0,359954482;1,546559635;2;4;28;52,25999832
0,408725799;0,689750826;1,327147788;20;43;52,25999832
0,454878763;0,748157119;0,5;9;20;52,25999832
0,354123488;0,907960401;2;16;43;52,25999832
0,45164215;0,912408249;2;11;33;52,25999832
0,400984268;1,423012928;1,42621169;4;25;52,25999832
0,416017358;1,232393709;2;11;20;52,25999832
0,457263801;1,510564614;2;5;42;52,25999832
0,511259046;1,056030286;2;8;32;52,25999832
0,462081231;0,744569381;1,275784219;10;50;52,25999832
0,439959603;1,048268301;2;14;24;52,25999832
0,355667293;1,039685815;2;4;36;52,25999832
0,466903433;1,036742156;0,964609147;13;25;52,25999832
0,349332994;1,118363608;1,40260954;3;44;52,25999832
0,430425162;1,364191743;2;3;32;52,25999832
0,35522846;0,92956304;2;9;43;52,25999832
0,488213485;1,127991966;1,43099507;10;26;52,25999832
0,45167177;1,227740506;0,5;4;34;52,25999832
0,363305051;0,940373705;1,526728876;14;26;52,25999832
0,404861216;0,682694039;1,147862488;11;31;52,25999832
0,473189044;0,999418798;1,112843545;16;25;52,25999832
0,422007535;0,724394365;2;10;26;52,25999832
0,428413711;0,734627228;0,87634659;11;30;52,25999832
0,442952502;0,615639881;0,5;4;45;52,25999832
0,371797482;1,448112068;2;12;44;52,25999832
0,401325289;1,077246257;2;19;45;52,25999832
0,412940305;0,700497571;1,483356168;10;45;52,25999832
0,356435203;0,899155852;1,000272352;8;31;52,25999832
0,451392045;1,19074386;1,375966492;3;32;52,25999832
0,500851074;1,196620046;2;8;50;52,25999832
0,408019688;1,295357962;1,498698477;11;24;52,25999832
0,426384068;0,795940463;2;3;25;52,25999832
0,463288917;1,080096765;2;8;20;52,25999832
0,382467796;1,598338894;2;4;38;52,25999832
0,472566136;0,707911827;1,004218809;7;24;52,25999832
0,345939445;1,513196071;2;8;50;52,25999832
0,378086707;1,623367049;1,508291647;8;39;52,25999832
0,399080683;1,352991663;2;9;29;52,25999832
0,489366654;1,389900259;2;10;20;52,24999619
0,438825783;0,832989823;2;9;20;52,24999619
0,371758718;1,700214052;2;7;50;52,24999619
0,417347549;1,100113097;2;11;31;52,24999619
0,432334502;1,826657133;2;8;41;52,24999619
0,427380094;1,710336217;2;9;50;52,24999619
0,459607729;0,97672262;2;21;43;52,24999619
0,46349792;0,805903279;0,5;4;43;52,24999619
0,392819286;0,684987514;1,201068387;3;44;52,24999619
0,417627485;1,224664493;2;16;36;52,24999619
0,419046549;1,588023998;2;8;27;52,24999619
0,407313421;1,024504058;2;17;43;52,24999619
0,35949671;0,746910375;1,283710647;9;50;52,24999619
0,353271127;1,279894201;2;5;25;52,24999619
0,445348466;1,120247023;1,500485274;17;44;52,24999619
0,441617803;1,538847091;1,550777261;11;34;52,24999619
0,39276813;0,959082774;2;16;27;52,24999619
0,441716032;0,748283428;1,037755271;9;20;52,24999619
0,405163552;1,496560512;2;10;28;52,24999619
0,454985779;0,755700367;0,5;6;37;52,24999619
0,435239639;0,849932148;0,5;10;20;52,24999619
0,485028951;0,8623685;1,20582384;16;43;52,24999619
0,380253017;0,728960575;1,089978448;5;32;52,24999619
0,418760881;0,632215598;1,257474148;13;43;52,24999619
0,340079114;1,098536307;1,255717688;5;50;52,24999619
0,399049338;1,563571215;2;8;32;52,24999619
0,377570188;0,922556095;1,416615235;7;37;52,24999619
0,379381945;0,750365693;1,564783838;13;50;52,24999619
0,367373219;1,072054746;1,484269742;7;45;52,24999619
0,416814364;1,271511508;1,545519887;13;38;52,24999619
0,372173467;1,245985993;1,044684381;10;50;52,24999619
0,41062807;0,75541059;1,388756809;8;45;52,24999619
0,443472743;1,229841646;1,138254551;5;50;52,24999619
0,416330252;1,356907443;1,51844049;7;25;52,24999619
0,472493821;0,877646521;0,5;8;20;52,24999619
0,367989813;0,846327249;1,549154336;9;33;52,24999619
0,43197102;1,369478657;1,578274378;7;45;52,24999619
0,422580197;1,274647814;2;9;20;52,24999619
0,473060867;0,899096943;2;12;20;52,24999619
0,397687447;0,681654868;1,104927515;5;40;52,24999619
0,455726744;1,463649123;2;5;45;52,24999619
0,410916438;0,954380513;1,044140743;14;33;52,24999619
0,359571999;1,185929717;1,521338716;10;29;52,24999619
0,466754665;1,112289323;2;13;50;52,24999619
0,408324345;0,847157255;1,063001482;17;46;52,24999619
0,455524414;0,750009243;0,5;12;24;52,24999619
0,411786111;0,677501871;0,904628057;11;24;52,24999619
0,463548998;1,100299741;1,080814495;9;24;52,24999619
0,438223442;1,255760009;2;9;24;52,24999619
0,452182119;1,450708401;2;4;20;52,23999786
0,48353128;0,802068338;1,074790788;7;20;52,23999786
0,403931104;0,669219335;1,361494681;7;50;52,23999786
0,353794014;1,27639048;1,484745703;6;50;52,23999786
0,387673317;0,988351852;1,315042759;3;30;52,23999786
0,44890848;1,717047606;1,424798762;6;31;52,23999786
0,373954261;1,04826166;1,430371574;13;43;52,23999786
0,420911558;1,639433999;1,437177512;4;29;52,23999786
0,474388504;1,217813762;2;10;26;52,23999786
0,44303433;0,877588252;2;10;44;52,23999786
0,447667498;0,758714301;0,5;14;26;52,23999786
0,433374576;0,79825724;2;14;25;52,23999786
0,440245943;1,56539745;2;3;40;52,23999786
0,352732981;1,145734214;2;5;32;52,23999786
0,476446529;1,499934279;2;7;26;52,23999786
0,436462458;1,794502724;2;7;33;52,23999786
0,402218413;1,454485315;2;5;43;52,23999786
0,357061324;1,050306608;1,461643649;12;50;52,23999786
0,432742171;1,784527742;2;6;50;52,23999786
0,439214874;0,755060157;1,468027897;14;50;52,23999786
0,350310239;1,08781534;2;13;37;52,23999786
0,418157245;1,539209001;2;5;25;52,23999786
0,461902005;1,243423668;2;5;20;52,23999786
0,424090144;0,975296152;1,199960948;4;20;52,23999786
0,438577778;0,663643197;1,04749513;9;36;52,23999786
0,401328245;0,998948249;2;15;40;52,23999786
0,479684101;1,315274409;2;5;32;52,23999786
0,515157545;0,894799015;2;4;50;52,23999786
0,3978177;1,816447412;2;6;44;52,23999786
0,439244545;1,289840035;2;13;37;52,23999786
0,467606168;1,057769465;2;12;31;52,23999786
0,34877389;1,073540717;2;16;45;52,23999786
0,448663095;1,311255609;1,117153075;7;25;52,23999786
0,421046358;0,688747123;0,5;4;50;52,23999786
0,455009159;0,771233033;2;18;36;52,23999786
0,436915641;1,801921754;2;4;25;52,23999786
0,38227309;0,938113592;2;11;40;52,23999786
0,414654518;0,714212888;2;10;38;52,23999786
0,485950386;1,030824186;1,135011441;12;20;52,23999786
0,406458295;1,541491227;2;12;39;52,23999786
0,391759537;0,901060098;0,999583074;4;40;52,23999786
0,472308803;0,824973537;0,5;7;31;52,23999786
0,442237999;0,984365244;1,226885928;7;45;52,22999954
0,396837714;1,367912088;2;11;39;52,22999954
0,48188737;0,987685647;2;9;38;52,22999954
0,453901622;1,739683949;1,472360515;7;50;52,22999954
0,495926392;1,099953121;2;9;50;52,22999954
0,380533254;1,748980165;2;9;41;52,22999954
0,411344396;1,152408796;1,374384636;7;20;52,22999954
0,371429822;0,872611905;2;7;50;52,22999954
0,453322899;1,753795321;2;6;42;52,22999954
0,449288721;0,794801492;0,5;7;50;52,22999954
0,449000108;1,120885015;2;6;20;52,22999954
0,430326475;1,757346287;2;4;29;52,22999954
0,435659791;0,858698423;2;18;27;52,22999954
0,442808926;1,437465569;1,086606772;7;41;52,22999954
0,446795604;1,000686994;2;15;43;52,22999954
0,355664123;1,213484616;2;10;50;52,22999954
0,353228047;0,937076042;1,492907359;12;44;52,22999954
0,393354614;0,996978511;1,00345235;3;43;52,22999954
0,422025029;0,75414353;1,360657785;13;35;52,22999954
0,400353266;1,578300456;2;10;50;52,22999954
0,43775425;0,667082594;1,129260039;12;40;52,22999954
0,372419783;0,850412526;1,410140486;3;50;52,22999954
0,40742359;0,842108725;1,300790043;17;37;52,22999954
0,438223407;1,276141547;1,492813053;12;20;52,22999954
0,500318599;0,995106366;1,406305752;5;26;52,22999954
0,473363161;0,695429416;0,5;10;20;52,22999954
0,414048734;1,203008995;1,164922371;13;50;52,22999954
0,413774855;0,931183806;1,511411851;16;32;52,22999954
0,476234307;1,79728531;2;4;35;52,22999954
0,464635183;1,157941026;2;11;28;52,22999954
0,400553338;0,786110157;1,511873587;13;32;52,22999954
0,475399968;1,224472975;1,311656329;12;20;52,22999954
0,393232049;1,789338896;2;9;33;52,22999954
0,429812596;1,153968145;1,492578006;13;31;52,22999954
0,43847689;1,496808524;0,990118893;4;35;52,22999954
0,457669334;0,794528921;0,5;10;32;52,22999954
0,469994201;0,92979259;0,5;5;37;52,22999954
0,45457894;1,478139704;1,04541716;9;38;52,22999954
0,352285421;0,894446064;1,340346393;3;50;52,22999954
0,423458765;0,690571655;0,982035146;6;45;52,22999954
0,432203638;1,031637547;0,962000346;14;20;52,22999954
0,467257043;1,146893439;0,996135563;7;30;52,22999954
0,342862892;1,181152234;2;14;45;52,22999954
0,398592785;0,744121087;0,997799136;11;40;52,22999954
0,342984381;1,265616851;1,355725146;6;31;52,22999954
0,388634305;0,727179164;0,937476596;7;50;52,22999954
0,427106335;1,202181087;2;18;42;52,21999741
0,44227337;0,856532633;1,271532809;13;31;52,21999741
0,374493;0,836437057;1,229645289;5;39;52,21999741
0,394265229;0,881282573;1,0025344;14;40;52,21999741
0,452546776;1,267878052;2;7;20;52,21999741
0,401038563;0,912217241;2;18;35;52,21999741
0,401251366;0,824479005;2;5;50;52,21999741
0,452507952;0,673496928;1,252321559;6;37;52,21999741
0,420219579;0,740911481;1,134739859;5;50;52,21999741
0,459977113;0,895675979;2;5;37;52,21999741
0,337799594;1,704518959;2;6;50;52,21999741
0,457824183;1,790957505;2;5;28;52,21999741
0,513572406;1,008860185;1,240113764;8;27;52,21999741
0,395473678;0,615926781;1,220529997;5;26;52,21999741
0,33698657;0,992416883;1,362719968;6;44;52,21999741
0,463702966;0,681369594;1,143478462;21;43;52,21999741
0,453522463;1,788050737;2;5;35;52,21999741
0,456262591;0,755710248;0,5;9;25;52,21999741
0,434698514;0,849969322;1,042478114;17;26;52,21999741
0,375689059;1,126089598;2;14;36;52,21999741
0,347850133;0,753339684;1,416785026;8;43;52,21999741
0,491000614;0,767607114;1,168153269;9;20;52,21999741
0,441080618;0,966092917;0,5;6;44;52,21999741
0,523882109;1,045995589;1,238481135;6;36;52,21999741
0,357872827;1,147328613;2;9;33;52,21999741
0,359835213;0,668425191;1,090833285;14;43;52,21999741
0,432178963;0,89223177;1,062203899;3;50;52,21999741
0,467202348;1,542137529;2;7;50;52,21999741
0,424638322;1,040302187;2;3;42;52,21999741
0,442362072;0,642058496;1,115558601;3;44;52,21999741
0,434970028;2;2;5;44;52,21999741
0,46251284;1,091898866;1,490209016;3;44;52,21999741
0,445717535;1,369732395;1,442175618;10;20;52,21999741
0,378266844;0,642104247;1,094397523;16;45;52,21999741
0,366231286;1,020553555;2;3;27;52,21999741
0,475949749;0,817534976;2;16;43;52,21999741
0,405627749;1,156972107;2;18;50;52,21999741
0,477246309;1,424959796;1,152189623;7;32;52,21999741
0,416777369;1,819865932;2;4;32;52,21999741
0,422972349;0,647842727;1,133847183;12;50;52,21999741
0,361778825;0,733476262;1,170688769;10;32;52,21999741
0,462502984;1,698240174;2;7;50;52,21999741
0,397256911;1,221559442;2;14;25;52,21999741
0,462285098;1,289644238;0,5;4;34;52,21999741
0,393849835;0,757473184;1,479979347;5;46;52,21999741
0,454754022;1,155970938;0,969264794;13;45;52,21999741
0,402700579;1,084285168;1,13182469;15;36;52,21999741
0,353824398;1,642281674;2;8;35;52,20999908
0,473706106;1,006616101;2;13;20;52,20999908
0,359100911;1,343113521;2;3;50;52,20999908
0,370664732;1,565103942;1,508989873;4;50;52,20999908
0,383859568;0,832800801;2;11;20;52,20999908
0,378975017;1,367475371;1,615259057;5;35;52,20999908
0,485140241;0,715743086;0,5;5;33;52,20999908
0,44430302;0,983685996;2;7;20;52,20999908
0,352624535;1,027820386;1,372246716;4;39;52,20999908
0,457916563;1,468698346;1,485325733;8;30;52,20999908
0,463345117;1,069638277;1,314166288;15;50;52,20999908
0,425923997;0,901954502;1,389378764;24;50;52,20999908
0,411931166;1,744114286;2;8;29;52,20999908
0,3672904;1,276379306;2;12;31;52,20999908
0,493981231;1,538995927;1,44058709;5;28;52,20999908
0,358743324;1,361848183;1,369324974;4;43;52,20999908
0,459278102;1,754802741;1,421643983;4;43;52,20999908
0,370887229;1,218084554;1,05396588;9;37;52,20999908
0,374277072;1,232958445;1,055795211;5;40;52,20999908
0,428450347;0,87765091;0,5;9;27;52,20999908
0,348944272;0,969691586;1,315899164;10;39;52,20999908
0,401183557;0,840887703;1,1385624;6;45;52,20999908
0,370884342;1,559499019;2;7;38;52,20999908
0,371504399;0,848208248;2;5;50;52,20999908
0,406017936;1,183318186;2;15;45;52,20999908
0,48271122;1,065729186;1,173745764;7;34;52,20999908
0,400616027;0,973794408;1,554223723;17;50;52,20999908
0,521631606;1,000910264;2;9;36;52,20999908
0,496148439;1,273753109;2;13;37;52,20999908
0,420974184;1,731894626;1,244848594;4;32;52,20999908
0,429662413;0,772796486;0,5;6;31;52,20999908
0,468594756;0,830635766;0,5;10;39;52,20999908
0,463864942;1,18925321;2;12;20;52,20999908
0,358647835;1,467037044;2;7;38;52,20999908
0,387306717;0,918486966;1,019812426;11;24;52,20999908
0,417075434;1,380921863;2;10;20;52,20999908
0,406504819;0,732840271;0,937760253;15;30;52,20999908
0,412491416;1,173032645;2;4;20;52,20999908
0,414589164;0,660608907;1,137656561;9;20;52,20999908
0,437895867;1,054617299;2;13;35;52,20999908
0,430830131;0,835642371;1,062880744;14;24;52,20999908
0,445141451;0,9105479;2;16;39;52,20999908
0,3;1,120840888;1,296413095;8;50;52,20999908
0,380004254;1,445052055;2;5;37;52,20000076
0,433242622;0,922504079;1,309846602;15;50;52,20000076
0,404031248;1,257682644;1,452288193;15;50;52,20000076
0,487138582;0,898284179;1,237156218;4;20;52,20000076
0,384862523;0,990906676;1,005039006;9;20;52,20000076
0,450624842;0,990742363;1,372155975;19;50;52,20000076
0,383225632;0,714627365;1,151078259;10;20;52,20000076
0,341845416;0,813365017;1,384803026;12;36;52,20000076
0,426925802;1,335168026;2;15;43;52,20000076
0,354790073;1,141839986;1,032949023;7;29;52,20000076
0,52495178;1,245828595;1,121134027;10;42;52,20000076
0,366108502;1,197242031;2;16;44;52,20000076
0,429515527;0,765904887;1,004174819;11;20;52,20000076
0,410492962;0,763491875;1,471212185;9;32;52,20000076
0,445578769;1,486662864;0,995456462;8;33;52,20000076
0,496900937;0,8579469;0,5;4;41;52,20000076
0,394093143;0,973563552;1,094831697;13;50;52,20000076
0,388906273;1,264815964;1,511140165;14;26;52,20000076
0,473007207;1,491121344;2;10;50;52,20000076
0,419662833;0,902226028;1,511493738;11;33;52,20000076
0,472310897;0,751634604;0,937715937;8;44;52,20000076
0,430017478;0,945340265;2;3;34;52,20000076
0,477558443;1,731795362;2;4;25;52,20000076
0,46625403;0,738496028;0,5;5;20;52,20000076
0,518425864;1,071478033;2;4;50;52,20000076
0,403610543;1,419689831;2;13;37;52,20000076
0,446496086;1,260959603;2;3;40;52,20000076
0,437647235;0,900466619;1,15328383;3;46;52,20000076
0,469805222;0,804457081;1,411271898;4;38;52,20000076
0,483889887;1,541099409;1,472661312;11;34;52,20000076
0,474280373;0,787569869;1,089214884;14;24;52,20000076
0,420508765;0,781851406;2;9;20;52,20000076
0,458506913;1,447099323;1,423923793;3;25;52,20000076
0,394095235;0,687534117;1,439514555;14;39;52,20000076
0,438801022;2;2;4;25;52,20000076
0,387117815;0,953612086;2;17;40;52,20000076
0,390038513;0,727468926;1,083735456;3;24;52,20000076
0,463627047;0,898951413;1,515408973;17;30;52,20000076
0,457174982;1,386640444;1,475452042;12;45;52,20000076
0,34683523;0,904099168;1,393998215;16;45;52,20000076
0,476759829;1,44451383;2;13;37;52,20000076
0,36142417;0,838504913;2;9;40;52,20000076
0,390280214;0,815960551;2;13;34;52,20000076
0,513278476;0,976153133;2;3;45;52,20000076
0,456795097;2;2;8;48;52,18999863
0,447030502;1,069041177;0,973597468;7;50;52,18999863
0,455536814;1,152764868;1,309452129;5;20;52,18999863
0,361927566;1,720270214;2;5;40;52,18999863
0,404199508;1,463953977;2;9;40;52,18999863
0,432388604;1,001258201;2;18;38;52,18999863
0,359767036;1,057453369;2;12;31;52,18999863
0,482689296;1,603372912;1,458227633;8;28;52,18999863
0,40673555;0,812020233;2;5;43;52,18999863
0,498354422;1,649063613;2;5;28;52,18999863
0,44490319;2;1,522849011;5;30;52,18999863
0,445279719;0,966219964;1,008806776;14;50;52,18999863
0,352925995;1,172375019;1,320658955;10;50;52,18999863
0,463107292;1,637847384;1,450527393;8;43;52,18999863
0,362638147;1,04327913;2;20;43;52,18999863
0,436486325;0,990282485;2;20;36;52,18999863
0,386804902;0,701001141;1,124930453;3;50;52,18999863
0,414404334;1,785333727;1,486926681;5;33;52,18999863
0,451020279;1,013253686;2;3;27;52,18999863
0,423725208;1,700841784;1,43567002;10;32;52,18999863
0,418147651;1,483621227;2;5;50;52,18999863
0,392568656;1,764978615;2;10;50;52,18999863
0,381591879;1,784686722;2;5;36;52,18999863
0,412994599;0,755791435;0,5;9;20;52,18999863
0,504877123;1,698720107;2;4;38;52,18999863
0,413519055;0,71223703;1,219025413;4;20;52,18999863
0,471870756;1,022549635;1,351877663;4;20;52,18999863
0,468630527;0,94173034;1,458655168;17;45;52,18999863
0,348075763;0,952283432;1,217178024;7;37;52,18999863
0,418338267;1,738003067;2;9;38;52,18999863
0,357816687;1,30378632;2;12;39;52,18999863
0,363715188;1,10207564;2;4;23;52,18999863
0,362087037;0,908339786;1,048387636;14;46;52,18999863
0,414133355;1,752244632;2;10;31;52,18999863
0,46513899;1,147494686;2;13;24;52,18999863
0,427128345;1,35487559;1,115054967;9;50;52,18999863
0,484125529;1,328949826;1,259736276;5;43;52,17999649
0,447475073;1,438309611;2;11;20;52,17999649
0,430353217;2;2;4;39;52,17999649
0,506021273;1,147091358;0,5;6;35;52,17999649
0,412225439;1,367216501;1,508889556;15;43;52,17999649
0,357830509;1,166297313;1,277983987;10;41;52,17999649
0,465383482;0,909566661;1,451388403;3;50;52,17999649
0,458758712;0,780295277;0,5;5;27;52,17999649
0,380398592;0,777859385;2;9;30;52,17999649
0,380421993;1,436378499;2;6;25;52,17999649
0,493923113;0,998909952;1,018004274;12;26;52,17999649
0,429541758;1,574916199;2;4;26;52,17999649
0,363691513;1,796242633;2;8;50;52,17999649
0,395978572;0,837844694;2;11;50;52,17999649
0,414682679;0,887388078;0,5;4;37;52,17999649
0,406309442;2;2;8;36;52,17999649
0,393804526;0,831812784;1,452385378;17;45;52,17999649
0,527105302;1,027883555;1,268019159;9;39;52,17999649
0,387441002;1,50508371;2;6;20;52,17999649
0,446682857;0,699069859;0,5;5;36;52,17999649
0,408422136;0,901976366;2;13;39;52,17999649
0,471321269;1,475626182;2;4;25;52,17999649
0,442236007;0,767351505;2;3;43;52,17999649
0,54681895;1,282267641;1,18300461;9;33;52,17999649
0,402503818;0,790469951;1,061979649;17;50;52,17999649
0,43887413;0,645791532;1,131810052;4;36;52,17999649
0,406096529;1,184326954;1,19081218;4;26;52,17999649
0,43700241;0,614513658;0,5;8;20;52,17999649
0,417445109;1,078673783;1,489314329;14;24;52,17999649
0,468567217;0,671705493;0,5;5;38;52,17999649
0,417600669;0,869371338;2;7;50;52,17999649
0,49950035;0,943975263;2;7;32;52,17999649
0,468130742;0,942273867;2;16;25;52,17999649
0,470981297;1,158610158;1,103462287;5;45;52,17999649
0,487043525;1,787640208;2;6;39;52,17999649
0,466156022;1,17677408;1,373294856;13;50;52,17999649
0,401192055;0,883273563;1,164170314;15;50;52,17999649
0,407448583;0,955803155;1,484900482;13;41;52,17999649
0,37710361;1,740835992;1,471855415;7;50;52,16999817
0,377281949;0,768513654;1,240874539;14;20;52,16999817
0,463242318;1,768905281;1,536042909;9;37;52,16999817
0,347156229;1,082489748;2;6;41;52,16999817
0,379611223;0,721223131;0,985929709;5;44;52,16999817
0,358913744;1,795676386;2;5;33;52,16999817
0,513656511;1,011602829;2;9;27;52,16999817
0,35223658;0,920557804;1,488003314;19;42;52,16999817
0,454771195;0,775965376;2;7;26;52,16999817
0,357269816;0,733476914;0,5;4;42;52,16999817
0,45784167;1,608991797;0,886493457;5;27;52,16999817
0,524567297;1,425350116;2;8;43;52,16999817
0,501442202;1,344423312;2;8;30;52,16999817
0,506754721;1,005828746;0,5;4;32;52,16999817
0,488876722;0,904445579;0,5;8;26;52,16999817
0,436691143;1,122343159;2;19;44;52,16999817
0,381397086;0,642389159;1,16262597;11;50;52,16999817
0,457948376;0,710525869;1,336888965;15;31;52,16999817
0,452315136;1,241814106;0,5;8;28;52,16999817
0,448008178;1,178741553;2;3;45;52,16999817
0,347062779;1,416769112;2;9;32;52,16999817
0,469231596;0,704489586;1,204360396;8;50;52,16999817
0,340213562;1,279938569;2;7;30;52,16999817
0,35711787;1,055213291;2;6;20;52,16999817
0,41512261;1,389436107;1,475617914;3;31;52,16999817
0,40376616;0,822927834;1,258044117;19;40;52,16999817
0,471528684;0,938561819;0,929028886;12;30;52,16999817
0,435376999;1,513143647;1,525333118;5;25;52,16999817
0,399355401;1,795484475;1,481084085;7;38;52,16999817
0,439529908;0,940909459;0,5;6;50;52,16999817
0,413729961;0,706219493;0,5;10;31;52,16999817
0,54432206;1,437690557;2;6;44;52,16999817
0,344950887;0,864754142;1,032106083;11;50;52,16999817
0,482220159;1,238828393;2;5;46;52,16999817
0,4783032;0,908684707;0,5;6;24;52,16999817
0,404647874;0,938873804;1,404326676;4;20;52,16999817
0,425857836;0,778218358;2;18;26;52,16999817
0,441084329;0,89450839;0,5;6;20;52,15999985
0,342876954;1,272246888;2;9;39;52,15999985
0,485553979;0,736193968;0,5;7;20;52,15999985
0,434340308;0,955199137;2;13;50;52,15999985
0,39179717;0,777363028;2;16;35;52,15999985
0,409211274;0,797214068;1,393632785;17;28;52,15999985
0,368921867;0,722894286;1,18966519;7;26;52,15999985
0,409291273;1,662442281;2;4;41;52,15999985
0,426939345;1,561386467;1,159504117;6;41;52,15999985
0,365664215;1,475406369;1,529667277;8;50;52,15999985
0,34266695;0,791901944;1,024231001;5;50;52,15999985
0,450658337;0,891547989;0,5;11;37;52,15999985
0,408646614;0,707001076;1,474122244;15;26;52,15999985
0,479311833;0,753766701;0,5;4;50;52,15999985
0,391985398;0,629613666;1,454097453;18;50;52,15999985
0,518271948;1,078248655;2;12;20;52,15999985
0,349470277;1,320083628;2;4;44;52,15999985
0,462533958;1,51870102;1,44588841;12;37;52,15999985
0,456876501;1,520261299;2;12;50;52,15999985
0,370411877;1,224541346;2;15;50;52,15999985
0,361752522;1,140828798;1,090583182;12;36;52,15999985
0,429462785;1,030443044;1,415935615;24;50;52,15999985
0,438230952;2;2;5;36;52,15999985
0,452311438;0,698043993;0,5;6;44;52,15999985
0,354022111;0,721123708;1,24193762;13;50;52,15999985
0,425753891;0,99403409;1,343561831;2;33;52,15999985
0,491476657;0,866299441;1,229801493;14;20;52,15999985
0,34965681;1,068010341;2;7;25;52,15999985
0,468860211;1,098256156;2;18;45;52,15999985
0,439988669;0,98469072;1,314942381;18;31;52,15999985
0,426150684;0,824534592;2;3;32;52,15999985
0,471707723;0,922443535;0,993025618;7;20;52,15999985
0,461663983;0,82195253;2;9;37;52,15999985
0,439985191;0,803223103;2;6;45;52,15999985
0,396605087;0,819678356;1,10857736;19;46;52,15999985
0,359696671;1,114750799;0,986984046;7;24;52,15999985
0,499367336;1,276794471;1,436826478;7;37;52,14999771
0,529703535;1,169230684;1,399891252;7;20;52,14999771
0,3;1,326812323;1,446719542;6;50;52,14999771
0,504865896;1,116687973;2;10;20;52,14999771
0,484462787;0,795192144;0,5;5;43;52,14999771
0,388177624;0,652478014;1,321395486;17;42;52,14999771
0,447236658;1,778466957;2;10;50;52,14999771
0,374343593;0,638971578;0,5;6;32;52,14999771
0,500068811;0,78746736;1,165599002;10;36;52,14999771
0,432876381;0,897551658;2;17;44;52,14999771
0,480612254;0,84648675;1,215136874;13;34;52,14999771
0,375245811;0,800650276;2;16;26;52,14999771
0,450051754;1,7751559;1,412702526;4;35;52,14999771
0,409549688;0,75753339;2;11;43;52,14999771
0,421205752;0,800991987;0,5;3;50;52,14999771
0,481223908;0,913977196;1,367505376;15;38;52,14999771
0,355761492;0,926684177;1,319906243;4;32;52,14999771
0,415545994;0,987957577;0,941071016;14;45;52,14999771
0,411863409;1,113246816;0,5;5;36;52,14999771
0,434711806;1,132076485;2;16;40;52,14999771
