weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
uniform,0.28196070413653945,1.7879146128974095,3.7988958535259525,19,16,61.349998474121094
uniform,0.3545246094881825,0.22634162502002453,3.1799346034321654,18,17,42.589996337890625
uniform,0.4933239798381312,0.9812152012162089,1.6591906525120068,18,20,61.81999969482422
uniform,0.32416156961454734,1.2610034803026886,2.56588915152984,19,11,61.2599983215332
uniform,0.3990452633400124,1.7865092246601597,1.9832370490154396,14,3,61.09000015258789
uniform,0.3093177335719432,0.7664109828537624,0.6088817448959318,12,1,62.38999938964844
uniform,0.4540071161250928,0.4349217240474679,0.5003108976861071,12,1,62.19999694824219
uniform,0.44898423039196284,0.400141632935631,0.48274982188427995,12,1,62.1199951171875
uniform,0.1834390550352133,0.0174527292765827,1.3178176964745152,11,1,1.4299999475479126
uniform,0.6011641718871921,1.0089530817814791,7.297806283344977,13,18,36.06999969482422
uniform,0.5074722219389309,2.26117875730548,4.980125377373886,6,15,60.88999938964844
uniform,0.2610069509358686,0.8412560377893197,0.07383577911074712,8,3,58.97999954223633
uniform,0.45977808274391807,7.826948968728269,5.816710397773141,12,13,54.90999984741211
uniform,0.4452775016021444,0.35903630222847593,0.5871961593002326,11,1,61.6199951171875
uniform,0.4060343148327222,0.3726334657599244,0.27055885001283714,12,1,61.68999481201172
uniform,0.35740600291021696,1.185811626006252,0.5273457782528257,10,3,61.19999694824219
uniform,0.4688768994008081,0.7084423102159045,1.3938888731948174,13,1,62.540000915527344
uniform,0.5716037320287338,0.7589820338604534,1.393438780176838,13,3,60.96999740600586
uniform,0.5019320387461265,1.667332905903812,2.9988228801774746,10,1,61.909996032714844
uniform,0.46595230169081975,1.137357901906025,2.3068786457525743,11,7,61.2599983215332
uniform,0.040218910504970395,2.4772811789970284,1.50566083172437,14,9,42.22999954223633
uniform,0.9941650170121671,0.21995895268753995,3.34748750442241,20,2,4.070000171661377
uniform,0.29418065618664613,1.956140905648909,3.8881635576845293,7,2,61.47999572753906
uniform,0.4134819575394915,0.48733860024790937,0.4060918177180691,12,1,62.279998779296875
uniform,0.4055323948762483,0.8994358887125671,1.185228752711947,12,1,62.909996032714844
uniform,0.3317462026966307,0.8154846608266948,0.8545932046860623,13,1,62.73999786376953
uniform,0.336624605692286,0.5918494544370926,1.171147414544266,12,1,62.75
uniform,0.3330579195883022,0.8162711293132494,0.8960400896295919,13,1,62.75999450683594
uniform,0.337981983979843,0.7880029826194243,1.1379868967257236,13,1,63.0
uniform,0.3423321645857816,0.8167211731850671,1.2383885307529978,13,1,63.01000213623047
uniform,0.2660113538485533,1.643509899966551,1.1639595195523174,13,2,61.0099983215332
uniform,0.3536695047997692,0.1744843865566782,0.9536497172894889,14,1,58.28999710083008
distance,0.337656875963306,5.2920428465596,1.185677055739627,13,2,53.0099983215332
uniform,0.3122447941480465,0.8090380518278409,0.7984615555554351,11,1,62.599998474121094
uniform,0.2180256183334996,0.8633815215797535,0.777521634081507,11,1,60.959999084472656
uniform,0.37423400245543026,1.5099203262298002,0.8849216258802288,13,1,61.03999710083008
uniform,0.2553846218969169,0.6552094883256647,1.8859263016721781,14,2,61.119998931884766
uniform,0.328303171246548,3.930661100490795,1.2045269155986296,13,1,55.05999755859375
uniform,0.33534454286031473,1.021532915531112,0.20840113377252067,11,10,59.689998626708984
