trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
1;72,56;;;;;
2;72,56;;;;;
3;72,56;;;;;
4;72,56;;;;;
5;72,56;;;;;
7;72,56;;;;;
8;61,0;48,0;4,0;0,80302379823409;1,287199518937077;0,8464403805502461
9;68,46;35,0;20,0;1,8890322436609988;1,3052020610792394;0,6632130573159752
10;69,44;40,0;16,0;1,1903871459040047;1,6959661465736495;0,6165377246811639
11;72,56;;;;;
12;70,94;47,0;15,0;1,1767694993131423;1,486794761439037;0,4249357371711623
13;69,56;32,0;13,0;1,3620444354223706;1,6279258600291633;0,6043157240595425
14;68,38;47,0;3,0;1,8168288494694693;1,9595151633627148;0,6400613967528408
15;66,75999999999999;43,0;8,0;1,8728380582600832;0,580829861676877;0,7919647757645156
16;72,56;;;;;
17;72,56;;;;;
18;72,56;;;;;
19;72,56;;;;;
20;72,56;;;;;
21;72,56;;;;;
22;72,56;;;;;
23;72,56;;;;;
24;72,56;;;;;
25;72,56;;;;;
26;72,56;;;;;
27;72,56;;;;;
28;72,56;;;;;
29;72,56;;;;;
30;72,56;;;;;
31;72,56;;;;;
32;72,56;;;;;
33;72,56;;;;;
34;72,56;;;;;
35;72,56;;;;;
36;72,56;;;;;
37;72,56;;;;;
38;72,56;;;;;
39;72,56;;;;;
40;72,56;;;;;
41;70,38;20,0;8,0;0,5100787144613024;0,749027168256913;0,3503358840984876
42;70,54;25,0;1,0;1,4915895429728516;0,958996021380456;0,4750454130300315
43;72,56;;;;;
44;70,84;29,0;18,0;0,7475778355504088;0,9753307614114812;0,3225211072481361
45;72,56;;;;;
46;67,60000000000001;39,0;11,0;1,6017272774435123;1,9086041930389073;0,7491968962874438
47;72,56;;;;;
49;72,56;43,0;4,0;0,920670049;0,5;0,418905644
50;71,46000000000001;20,0;7,0;0,9848639725842017;1,046227540706533;0,4260026342432046
51;70,44;47,0;1,0;1,7489215948697527;0,7660340622816579;0,4119565098049664
52;71,16;20,0;6,0;1,813322691403763;1,2228319481931573;0,45336082114568155
53;66,67999999999999;30,0;12,0;0,7533784896967445;1,831653014348666;0,6530738770655278
54;69,34;26,0;11,0;0,8003864605781903;0,7357194675183478;0,5888264767126175
55;70,89999999999999;33,0;6,0;0,5646593702775322;0,7639574134744518;0,4066666760294825
56;71,22;26,0;7,0;0,864872871972933;0,8839052286253587;0,33814793771837326
57;70,56;28,0;5,0;1,266917097143991;1,338371492694864;0,5793250794873862
58;66,8;28,0;1,0;1,6236390394562459;1,187386796898636;0,6480800952039104
59;64,98;43,0;19,0;1,2750720768038226;1,5928758812623556;0,8846337179722873
60;70,96000000000001;39,0;15,0;1,0403096874479987;0,5682929196959778;0,5024980777975765
61;71,86;50,0;9,0;1,0821201479005391;0,506585856726386;0,33788282178913487
62;71,28;50,0;3,0;1,5011890239457517;0,5128132416171619;0,31447681033336494
63;71,64;43,0;9,0;1,143354939660953;0,5259572468963754;0,3032512068870315
64;67,02;50,0;14,0;1,4154828945034215;0,9426733969100627;0,8169975962771547
65;68,2;39,0;9,0;0,5495956918191314;1,4394882446737831;0,5248639511667416
66;71,94;45,0;4,0;0,969867781383795;0,649324152667063;0,36961407141671276
67;64,7;45,0;3,0;0,7452234506589308;0,7058725381864948;0,7207782978172587
69;72,56;43,0;4,0;0,920670049;0,5;0,418905644
