weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
distance,0.3346727695099149,1.4161105543101793,2.7058770942304773,10,1,62.97999572753906
distance,0.332584652028111,1.380870644775761,2.492792135021494,10,1,62.959999084472656
distance,0.33638640719608276,1.421583677096635,2.7236685100275544,11,1,62.959999084472656
distance,0.3331910935359061,1.4131484723987264,2.5579324740946556,11,1,62.97999572753906
distance,0.3401321330901725,1.3749300569492806,2.743355636461125,10,1,62.94999694824219
distance,0.321414552095755,1.4050274790885449,2.644438002135614,9,1,62.8699951171875
uniform,0.33678060967720447,1.3957569475913312,2.415323754941494,12,1,62.970001220703125
distance,0.34639180882729403,1.3923612603593825,2.5086352123730937,11,1,62.93000030517578
distance,0.39804511726682784,5.012420961154701,10.0,20,1,59.0099983215332
distance,0.24288724180798385,4.461271576198886,10.0,1,1,58.91999435424805
uniform,0.3350033148592441,1.3719141295762225,2.5033806641749354,11,1,62.909996032714844
uniform,0.3179641714016668,1.4676405766163914,2.5516531140194267,20,1,62.88999938964844
uniform,0.32358813285162846,1.4387768418443727,2.440489330026486,16,1,62.94999694824219
uniform,0.3090085222494972,1.4585004867880402,2.553191808656987,16,1,62.900001525878906
uniform,0.33351869338099555,1.3900430023176447,2.3861377740240917,17,1,62.91999816894531
uniform,0.33140584204510076,1.4296686221878108,2.4197626105675925,14,1,62.93000030517578
distance,0.34392285365174297,1.403532646471726,2.5331937216290594,20,1,62.93000030517578
distance,0.37513138504286286,1.4238558281061653,2.4546736558398505,20,1,62.62999725341797
distance,0.33407401138920667,1.3699252849921328,2.503836204109431,16,1,62.91999816894531
distance,0.32816654139817575,1.4500163676189015,2.6719167816097364,20,1,62.97999572753906
distance,0.3320739505128014,1.423024201457591,2.876953829053976,20,20,62.099998474121094
distance,0.326893010883978,1.3983559067403193,2.7697820813612903,20,1,62.91999816894531
uniform,0.4892334818796962,5.034254471492968,10.0,1,1,58.689998626708984
uniform,0.32871905586290784,1.405263292492044,2.5032989221693294,17,7,60.59000015258789
uniform,0.7240342978372827,1.3757341909547383,2.8652566360681786,20,15,58.88999557495117
distance,0.6849288214155925,2.337260571946099,3.5352527158155214,1,20,58.78999710083008
uniform,0.3606400531315546,2.736665998736012,6.730018810228888,1,20,61.30999755859375
uniform,0.4202177546448152,7.403856901213798,0.0,1,1,50.44999694824219
distance,0.36361178534079985,2.5399468393422864,7.691068632768253,20,20,60.20999526977539
distance,0.9999999999999999,8.758539892853195,0.0,20,1,52.07999801635742
distance,0.30453431234748707,1.6923252848908126,3.748380680564656,20,20,61.71999740600586
distance,0.6926726816242499,1.3889964226510902,0.7015221116057282,19,20,58.619998931884766
distance,0.6400641594035147,5.062359013128698,10.0,1,20,57.30000305175781
uniform,0.3229521193361955,3.3242223656111216,10.0,20,20,59.27999496459961
uniform,0.37273355006650244,1.355404772777521,2.4011456234434445,1,15,62.61000061035156
distance,0.5802456687816699,8.61000704077551,5.7607797243881285,20,1,56.00999450683594
distance,0.37561520558821615,8.819499575854149,10.0,1,1,56.16999816894531
uniform,1.0,10.0,4.608891342218065,20,1,52.869998931884766
uniform,0.4752248526744376,6.056933172986706,5.761416491211508,20,1,57.37000274658203
uniform,0.3142751496457956,2.647218292387232,10.0,1,20,59.8599967956543
uniform,1.0,6.321125973566736,10.0,1,20,54.21999740600586
distance,0.6682703772529163,1.3890809563182027,2.548786581646435,7,10,60.6099967956543
distance,0.41520704156847227,1.5902979402835964,3.7301547595223594,20,20,61.38999938964844
distance,0.7798645432119691,5.61258942918757,4.059410015761601,20,1,55.94999694824219
uniform,1.0,8.276928903489097,4.777793236296687,1,1,53.60000228881836
distance,0.3850293257526736,4.809351276240271,7.007529997206248,1,1,58.599998474121094
distance,0.32309894728407157,1.4579997994123723,2.7806956991654075,1,12,62.43999481201172
uniform,0.7812420250428863,5.8763854797652515,5.729464494759602,1,20,56.459999084472656
uniform,0.48273302295858267,2.5277886040272706,5.181768482145043,1,20,60.869998931884766
distance,0.762764618932256,10.0,0.0,20,1,52.0
distance,0.2617380632116148,3.365313249380124,1.6616759501185703,1,1,57.37000274658203
distance,0.8621175185326279,5.511836436434164,0.0,1,1,53.35000228881836
distance,1.0,8.977621043950494,8.001437858199909,20,1,53.630001068115234
distance,0.34679003106801803,6.202958733801612,8.016804364570456,1,12,58.80999755859375
distance,0.310481063135796,2.7543632985925566,4.605576688037266,1,20,61.44999694824219
distance,0.7316566680453208,7.760803208345673,10.0,20,1,55.80999755859375
distance,0.6161559796691327,1.8120861248376918,2.700094785724662,20,1,60.82999801635742
distance,1.0,5.149825881790722,10.0,1,1,55.709999084472656
distance,0.3637638802653552,7.467375630096283,9.999999999999998,1,1,56.650001525878906
distance,0.32486292851811815,1.4402894358131337,2.5381507869447013,20,1,62.98999786376953
distance,0.3131103948856409,6.928110570688952,6.449113438244774,1,20,58.529998779296875
uniform,0.92230510100671,3.12221775112644,7.005491628000483,1,20,53.929996490478516
uniform,1.0,8.363240994687342,10.0,1,20,54.2599983215332
distance,0.44773509937609546,3.316895831852883,1.792909002509628,1,20,59.96999740600586
distance,0.3219539570789271,1.403577796529877,2.4566405646134184,20,1,62.98999786376953
distance,0.39316987622840777,10.0,10.0,20,1,55.81999969482422
uniform,0.814712632982598,3.254046385375017,10.0,1,1,57.69000244140625
uniform,0.3327517610764895,5.166398937098063,6.180945152553571,20,1,57.80999755859375
distance,0.3973973435470594,8.923141291322818,5.4402825193721345,1,20,57.939998626708984
uniform,0.7326525128882633,4.920385436438711,0.0,20,1,52.90999984741211
distance,0.3520185314688102,5.98144232220535,0.0,1,20,56.3699951171875
distance,0.7007646623914855,3.001529879500815,0.0,1,20,57.48999786376953
distance,0.7774374362381283,2.4474886985798974,3.0728208473578618,20,20,56.150001525878906
uniform,1.0,4.9148306889783475,4.610370133135445,1,1,55.339996337890625
distance,0.34450577148172296,10.0,6.601020503609492,1,1,54.46999740600586
uniform,1.0,2.7099851735578557,0.0,1,1,56.43000030517578
distance,1.0,7.217505887526676,0.0,20,1,52.71999740600586
distance,0.39941377080588025,2.381326174170492,5.7284747177438895,9,20,61.06999969482422
uniform,0.5986139532471455,4.045957961740847,0.0,1,20,57.04999542236328
uniform,0.3792961884024735,2.9458902698341944,6.290267558118682,20,20,59.34000015258789
distance,0.304818051489409,4.297439835143415,7.109159712129256,20,1,59.1099967956543
distance,0.5926989312726013,1.8878031880996207,0.0,1,20,59.439998626708984
uniform,0.6537173674335504,7.188447892244852,10.0,1,20,57.019996643066406
uniform,1.0,2.2854736482701714,4.332171936166615,16,1,57.81999969482422
uniform,0.31957916189555857,1.4526925124476024,3.5399437856504057,20,20,62.16999816894531
distance,0.284886967067699,6.4161123560763595,4.784542221320456,20,1,55.36000061035156
uniform,0.5956354520524938,1.747510472582705,2.9042326107177443,11,20,60.14999771118164
distance,0.32423722099701174,1.4471977317708213,2.5747407912012625,20,1,62.97999572753906
uniform,0.4246299160985495,2.7336785345764896,10.0,15,20,59.95999526977539
distance,0.3214995310761139,1.400858022812531,2.475727081609334,20,1,62.970001220703125
distance,0.4183847839847359,7.342180451592002,6.532237203073079,20,1,56.6199951171875
uniform,0.718070491428965,8.05758770366732,0.0,20,1,52.03999710083008
distance,0.32587709483149824,1.4500588676576216,2.582114965636091,20,1,62.97999572753906
distance,0.3217578365886861,1.4416223874417324,3.705773229667324,11,20,62.41999816894531
uniform,0.7630808441919323,4.434899471781295,10.0,20,20,54.77000045776367
distance,0.3268232943856375,1.4454688535750906,2.5561510490588586,20,1,62.970001220703125
uniform,0.26422188803145796,3.3279316533322705,7.833803882326493,1,20,60.53999710083008
distance,0.33426154334224256,1.3444715899494266,2.4743296771426144,12,1,62.959999084472656
distance,0.4194965155983462,1.3746060176665311,2.8386978188277934,1,10,62.31999969482422
uniform,0.35326317805418017,1.2886121113889035,2.7698954094801866,1,6,62.599998474121094
distance,0.3293480586247723,1.4134069976855406,2.4877179044987563,18,1,63.019996643066406
distance,0.33008420771944263,1.414886743264808,2.4517390169892934,18,1,63.0
distance,0.33022471350621524,1.4184090628499266,2.4773419171685047,18,1,63.019996643066406
distance,0.33023687699106996,1.4158112680581234,2.462006950948227,18,1,63.019996643066406
distance,0.3298489136847135,1.411702793428522,2.4455523914592487,18,1,63.019996643066406
distance,0.3303252765278334,1.4192828391299468,2.481423086700765,18,1,63.019996643066406
distance,0.33035666909512496,1.4172979321344386,2.4727275899603276,18,1,63.019996643066406
distance,0.33020445636594487,1.4172865003714141,2.4811243625725226,18,1,63.040000915527344
distance,0.19186912926552066,6.272718220192911,10.0,1,1,55.970001220703125
distance,0.33318782777077255,1.444429486943394,2.5797479461119615,18,1,62.94999694824219
distance,0.32796372306101085,1.3677433493848514,2.2555949980093404,18,1,62.94999694824219
uniform,0.7746272679794507,6.69701913056522,10.0,20,1,55.97999572753906
uniform,0.7551064542035251,8.479522294820164,3.0473651717117085,1,20,56.04999542236328
uniform,0.620595604448863,1.5133802771446723,2.725710886754857,8,1,61.16999816894531
distance,0.3326822203903125,1.4226164415341667,2.28646356495481,20,1,62.839996337890625
distance,0.3176732569381041,1.3907126983710327,2.5694844301880453,18,1,62.909996032714844
distance,0.5456489954413246,5.210073073083575,6.4570628720089935,20,1,57.970001220703125
uniform,0.5615237801390429,3.43289100448327,3.9022917221194438,1,20,59.53999710083008
distance,0.45519650552814084,9.53666218132337,8.254456063349412,8,10,55.56999969482422
uniform,0.8832896115401098,3.6903537471663235,6.724910462211104,20,1,57.41999816894531
uniform,0.47585389281071133,7.945427140779633,6.582216281852158,20,20,53.869998931884766
uniform,0.3240618873378971,2.005339764251583,7.312781750021292,20,20,60.779998779296875
distance,0.3132509454558656,2.138017350821304,6.308217534429321,12,1,62.04999542236328
distance,0.6995392499047314,7.232690326704391,0.0,1,20,56.029998779296875
uniform,0.7710464209472392,9.242424647292388,5.704518640476533,20,1,54.88999938964844
distance,0.2624191926988136,1.5373830169362748,4.11654864152524,1,20,61.53999710083008
uniform,0.3083366924326578,2.2954293770441807,7.92765133131871,20,1,61.61000061035156
uniform,0.30709588048029135,2.359693228878828,7.164708845029852,11,20,61.099998474121094
distance,0.36882953960241105,1.3760609629081237,2.8348977146704875,1,20,62.55999755859375
distance,0.24633277194465045,7.21666026716774,10.0,20,1,55.68000030517578
uniform,0.2916171165377923,1.7473938566696683,3.882117070663048,20,1,62.6199951171875
uniform,0.4185558829424782,1.212746966414155,2.709945678522901,1,20,62.220001220703125
uniform,0.5308006529960887,2.4612834222777105,3.1669600173130847,20,1,60.380001068115234
distance,0.3339365548274837,1.413916804309768,2.6541092070490917,18,1,62.959999084472656
distance,0.30587600829890954,1.5162580675098802,2.8720384696931367,20,1,62.8699951171875
uniform,0.48148391462778023,3.421901518567112,4.368484954869867,20,1,59.6099967956543
distance,0.25529205153061874,1.32333966396116,4.078457927937565,20,20,61.88999938964844
distance,0.40240270906654413,2.567010217958753,2.013460718110418,1,1,60.060001373291016
uniform,0.22353748095786202,1.2993494340052258,2.696695142629682,20,20,61.839996337890625
uniform,0.001,0.645758091149594,0.0,20,1,34.529998779296875
distance,0.6240266303261763,6.491072380415007,0.0,20,1,51.459999084472656
uniform,1.0,3.4449569785331065,0.0,20,1,55.38999938964844
distance,0.2605346630845266,1.268286160309089,2.7691475526858915,12,20,62.540000915527344
uniform,0.35257034548709437,5.79164069080063,6.019678636842739,1,1,57.159996032714844
uniform,0.4434798577109005,8.647346326680426,5.487515568677443,1,1,55.6199951171875
uniform,0.43773014465275556,3.938589912857898,1.9729544049681196,20,20,54.849998474121094
distance,0.41807722987637225,1.3069220348915145,3.6254912377864894,1,1,62.41999816894531
uniform,0.47269961886275336,1.3249365209156985,2.686678915822464,12,20,61.91999816894531
distance,0.3522928677515694,3.2360749524189405,3.412719391500497,20,1,59.679996490478516
distance,0.24203756914751154,1.413813602275671,2.9594814328993686,16,20,62.43000030517578
uniform,0.3081296797614639,2.277470236813345,6.391939984268622,1,10,61.23999786376953
distance,0.29351539705875346,1.2647604622648598,1.9983408741289161,1,20,62.599998474121094
uniform,1.0,10.0,0.0,1,20,53.64999771118164
uniform,0.6424090267789828,1.2053984371878645,4.251316623833278,10,20,59.9900016784668
distance,0.3104235742028536,2.6004744137037243,10.0,14,1,60.929996490478516
distance,0.3131098309942432,1.286208706354611,2.7040296132824397,6,20,62.91999816894531
distance,0.3548818546206846,1.2894556727192885,2.6057941088484067,7,1,62.93000030517578
uniform,0.7711534350690616,8.629137251840755,10.0,20,1,55.23999786376953
uniform,0.3356732234808863,1.2513911503032893,1.641831809885966,1,20,62.709999084472656
uniform,0.23184113611936003,1.5917475678215394,4.075287568617058,20,20,61.63999938964844
distance,0.6913790704802596,3.8843300719448575,10.0,1,1,58.209999084472656
distance,0.34408621727355926,1.2165318321284466,2.348967447370129,1,14,62.269996643066406
uniform,0.8628998656831635,7.033027017155112,3.773291097020644,1,20,55.61000061035156
distance,0.3714129449640008,8.373941747314163,10.0,20,1,56.349998474121094
distance,1.0,1.3895236894030214,2.5253996481006524,20,1,57.19000244140625
distance,0.28969797297425354,1.3457620745852559,2.6156142169330203,6,20,62.650001525878906
uniform,0.8106392745009232,4.969026321678763,2.7046053655812052,1,20,56.30999755859375
distance,0.4652181935441585,2.87859426257074,4.118661028117157,1,20,61.04999923706055
uniform,0.3665343569253013,4.569328163224981,8.650952768489372,11,1,59.40999984741211
uniform,0.273982177853256,4.201664045297113,0.0,20,1,51.94999694824219
distance,0.7596370108982968,6.225903422058599,7.27994448037788,1,1,56.04999542236328
uniform,0.19371537061983493,3.880323355779747,8.014888720023317,1,1,59.3599967956543
uniform,0.2968025547326458,2.5018629338720793,10.0,20,20,60.03000259399414
distance,0.3347398680506093,1.236557530020101,2.647656592769762,9,20,62.69999694824219
uniform,0.7813391369441061,3.1006955519531405,3.197391809267688,1,1,58.59000015258789
distance,0.39858182064370834,5.950666116063288,10.0,20,20,56.29999542236328
uniform,0.7235318370372442,2.945398681059221,0.0,20,1,55.16999816894531
uniform,0.31867622202519824,1.8422374873593181,5.145736516977842,10,20,61.91999816894531
distance,0.9106208822837613,3.5196332585270373,0.0,1,1,55.31999969482422
uniform,1.0,2.746576433370003,10.0,20,20,54.84000015258789
distance,0.32727051351284286,4.080111273464425,10.0,20,20,58.06999969482422
uniform,0.6663847846461256,4.306473276507439,5.540975092158373,1,1,58.040000915527344
distance,0.5261263035168076,1.5721285404385565,3.1557723679380407,11,1,61.839996337890625
uniform,0.31561014608424187,1.2179969737726812,2.8383613831210166,8,20,62.87999725341797
distance,0.7061261457031628,2.4292282593914893,0.0,1,1,56.040000915527344
uniform,0.5501047374999535,2.0617872512917037,4.8741917919657105,14,1,61.12999725341797
distance,0.3489773795477554,1.3508141706345498,2.9898642619157596,7,1,62.8699951171875
distance,0.8316610332316791,3.1211896894769726,6.484575336555228,1,1,58.11000061035156
distance,0.30851911010412575,1.2020384167761675,3.128893086054296,6,20,62.589996337890625
uniform,0.6131884187445953,2.889022086021443,10.0,20,1,58.869998931884766
uniform,0.2890595702006643,1.2917092110409785,3.246810332976742,12,20,62.87999725341797
uniform,0.4926405700407398,1.279231252562785,2.992645283408754,1,10,61.87999725341797
distance,0.3650236301512789,1.3147101704314768,2.374808873682734,10,1,62.88999938964844
distance,0.34299579425670607,1.3160456981684248,1.7296571471026,1,20,62.790000915527344
uniform,0.44952983695385024,5.478005313963406,2.260946581714152,1,20,58.459999084472656
uniform,1.0,3.717495490945243,10.0,20,20,54.179996490478516
uniform,0.3388266672204356,1.2543518316983546,2.5893802380716946,7,1,62.98999786376953
uniform,0.8088551791082212,7.62823292528841,10.0,1,1,55.269996643066406
uniform,0.32297624539718306,1.2632342349070522,2.9247659468216627,12,20,62.68000030517578
distance,0.3308160133085893,1.4545357237599708,2.627419205815204,18,1,62.93999481201172
uniform,0.32297724814355455,1.2850849646385554,2.5040025806867705,9,1,63.0
uniform,0.3379028542316947,1.264950117891316,2.4323357855973895,10,1,62.959999084472656
uniform,0.3291907516009458,1.3085139996931145,2.619365506442093,8,1,62.91999816894531
distance,0.32957328083002524,1.268481087907174,2.3963750919282454,10,1,63.029998779296875
distance,0.3306093666666996,1.2772961157546858,2.4166227018394766,11,1,62.98999786376953
distance,0.32797258152828856,1.262599164089634,2.342743534236421,8,1,63.01000213623047
uniform,0.33045500697579566,1.5605012419908206,2.8193324850263473,20,1,62.93000030517578
distance,0.33104283819945446,1.2815727825773409,2.353421816774652,9,1,63.01000213623047
uniform,0.32222234702902464,1.1917655898561965,2.3295853808906637,6,1,63.0
uniform,0.313094541646155,1.2134939928606885,2.2220207946535284,9,1,63.089996337890625
uniform,0.3041167897749622,1.1917252480633456,2.141820581296045,10,1,63.05999755859375
uniform,0.3135681450756931,1.1910400132567847,2.0008041222748467,9,1,63.05999755859375
uniform,0.30183041458082466,1.2119090280080078,2.165859335562002,9,1,63.089996337890625
uniform,0.3013545401908043,1.2013668980062349,2.165450278061981,8,1,63.08000183105469
uniform,0.3041240442597575,1.1926941547282663,2.2456346217929477,9,1,62.98999786376953
uniform,0.30738630666049094,1.2251842732238516,2.016859548947805,9,1,63.01000213623047
uniform,0.3118501791856851,1.1623017682983476,2.0237111103369108,8,1,63.01000213623047
uniform,0.30487363250187993,1.2306359423159967,2.1223124979575143,12,1,63.099998474121094
uniform,0.30395815137616555,1.2269261256140587,2.115920199622462,12,1,63.06999969482422
uniform,0.3048138009114042,1.238751380494124,2.1193741009329186,11,1,63.05999755859375
uniform,0.30886716172142276,1.197115308498908,2.1256345334396847,12,1,63.04999542236328
uniform,0.29317924399510875,1.2271260037580285,2.176490436550114,12,1,62.88999938964844
uniform,0.3190418217439041,1.2135095925219879,2.0296604838264374,11,1,63.05999755859375
uniform,0.31822302189546825,1.2108256167566571,2.086597114590253,10,1,63.040000915527344
distance,0.31228302822025084,1.1905186434909867,1.9737003954258017,10,1,63.019996643066406
uniform,0.3152518218973243,1.2003658881202495,1.911099511426586,11,1,63.029998779296875
distance,0.3074672456164808,1.1889282680264064,1.996153238195447,5,1,63.01000213623047
distance,0.3163162860649161,1.174723256885483,2.2104355971925664,8,1,62.970001220703125
distance,0.305486480594124,1.2349234041223869,1.9675458125754066,8,1,63.05999755859375
uniform,0.2888840107161116,1.168065239600328,1.6833907570344455,1,1,62.839996337890625
distance,0.318633054657332,1.210447294683958,1.7996108046235992,7,1,62.970001220703125
distance,0.2791638801815194,1.2377137252431205,1.8068486443118177,1,1,62.68999481201172
distance,0.30629214187331094,1.2427079165725194,2.0537384267131755,11,1,63.04999542236328
uniform,0.29826274529288815,1.1899431515630738,1.8981561304975847,7,1,63.089996337890625
uniform,0.2992395827628444,1.1928507919477285,1.9165612981580096,7,1,63.08000183105469
uniform,0.29685191862425936,1.1732052542824738,1.8111687314760871,8,1,62.97999572753906
uniform,0.3097786686381638,1.242596086729634,2.0388683390569087,10,1,62.98999786376953
distance,0.3162169382600883,1.2397509233969952,2.0615955950312554,13,1,62.98999786376953
uniform,0.3184301196429063,1.2337431142266528,2.0366672941587085,15,1,63.01000213623047
uniform,0.31753885901871687,1.2666932300971143,2.063689538449485,13,1,63.019996643066406
uniform,0.31721123902776693,1.2498810638016749,2.016129457201404,12,1,63.040000915527344
uniform,0.30270531226929426,1.1987576775274564,2.146747689070972,5,1,63.08000183105469
uniform,0.3207457895367019,1.1911422774236988,2.1964053960057157,12,1,63.01000213623047
uniform,0.30709934347216006,1.238667318520931,2.078934702276675,20,1,63.05999755859375
uniform,0.3226001179498051,1.241379374544748,1.9993018149957644,20,1,63.01000213623047
uniform,0.3008816397966545,1.2006996750531196,1.8675414302012647,18,1,63.04999542236328
uniform,0.3004140548799409,1.2683960523832059,2.1086825657411117,20,1,63.08000183105469
